chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
256,16,128,8,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,778.4967245
16,4,2,2,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,202.805592
256,2,8,14,1,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,35.4922955
128,2,256,6,2,1,0,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,621.0444245
4,2,1,14,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,21.0491915
64,4,8,2,2,0,1,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,369.7786245
128,16,8,12,0,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,71.6822475
16,2,1,18,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,17.8671905
256,16,16,18,2,1,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,293.504991
8,2,1,4,1,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,208.0923395
256,2,1,14,2,0,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,19.461643000000002
32,1,8,16,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,23.534959999999998
128,1,4,8,0,0,1,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,350.12219849999997
256,32,32,16,2,1,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,44.7703305
256,32,1,12,1,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,23.0990735
256,1,2,8,1,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,44.091763
32,8,128,16,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,298.6063545
64,1,128,18,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,106.2813385
256,1,8,4,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,242.127044
2,1,256,16,0,1,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,15.765813000000001
256,64,4,12,2,0,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,45.5351945
256,2,2,14,1,1,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,88.9481175
64,16,2,20,0,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,16.128627
256,4,1,16,1,1,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,751.583115
256,1,128,8,1,1,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,74.8331065
256,64,1,14,1,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,42.1785805
8,1,4,10,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,26.417500500000003
128,64,16,8,2,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,193.86546800000002
32,16,2,4,2,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,271.1062615
128,4,4,6,2,0,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,44.6331705
256,64,64,14,2,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,299.278348
32,16,128,18,2,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,258.92886599999997
64,8,2,6,2,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,215.8477465
128,2,2,4,2,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,509.56795550000004
8,4,256,6,1,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,159.9355215
8,1,2,12,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,159.25158349999998
128,32,32,14,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,68.72410550000001
16,1,32,16,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,22.2345685
64,1,256,20,0,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,92.0719135
128,16,1,2,0,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,171.9827345
64,4,64,16,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,73.35108
16,1,32,18,2,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,18.7912085
128,4,2,14,1,1,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,16.646781500000003
16,8,64,4,0,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,79.692498
8,2,128,2,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,105.29441650000001
128,64,8,10,0,1,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,23.361548499999998
128,32,2,2,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,149.96632
16,4,2,2,1,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,119.655617
256,4,256,6,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,97.997019
128,64,256,20,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1250.4362350000001
64,2,4,10,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,29.756871
32,4,16,12,1,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,87.788214
128,8,2,20,1,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,18.0008645
256,8,8,2,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,142.1320865
256,32,64,6,1,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,278.69365500000004
32,8,16,12,0,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,28.154902999999997
64,2,256,10,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,144.2432805
128,4,32,14,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,83.9383415
8,2,64,16,0,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,19.6580065
8,4,128,12,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,43.650566999999995
64,32,8,4,0,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,550.7585895
64,32,256,10,2,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,273.524726
256,32,2,4,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,280.601954
16,4,64,20,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,27.772612000000002
8,2,32,20,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,20.9276965
8,1,16,18,2,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,75.2077525
128,64,16,16,1,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,201.45489149999997
16,1,128,10,2,1,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,30.912837500000002
32,16,32,2,1,1,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,460.79840049999996
128,32,1,14,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,38.885709
256,4,8,18,0,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,32.1012115
64,1,64,6,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,82.227923
8,2,16,2,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,271.4933635
128,16,4,2,1,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,221.838733
256,64,32,4,0,0,1,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,462.464262
4,2,8,8,0,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,45.5487505
32,8,64,2,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,214.43307299999998
32,16,128,2,2,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,212.498714
128,16,64,4,2,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,168.746578
64,16,32,2,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,338.0056725
64,32,4,20,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,31.795957
16,4,4,14,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,23.961647499999998
32,1,256,10,0,1,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,66.6265635
64,1,2,12,2,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,17.172543500000003
8,4,64,14,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,24.051085999999998
64,4,4,14,0,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,19.003659
128,64,1,10,1,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,119.94699700000001
256,2,1,14,0,1,1,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,24.345088
128,8,128,18,1,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,61.407146499999996
128,8,1,2,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,224.4407315
2,1,8,12,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,30.447191
8,4,16,6,0,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,54.783139500000004
8,4,2,6,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,42.303887
64,32,128,20,2,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,593.587244
16,1,4,2,1,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,387.587173
16,1,32,10,1,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,112.8660275
32,8,16,2,0,1,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,193.447043
64,16,8,12,2,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,28.681985
32,2,16,16,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,23.400877
16,2,8,6,1,0,1,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,278.23202000000003
16,4,1,8,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,270.3228235
32,1,1,4,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,54.394998
4,1,4,12,0,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,19.622237
64,1,1,2,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,115.4373865
128,8,128,16,2,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,95.791898
64,16,256,12,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,291.0888475
2,1,8,20,0,1,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,24.925111
256,1,2,10,2,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,792.8811685000001
256,1,32,20,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1056.0118
256,16,8,12,0,1,1,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,687.397845
64,32,4,2,1,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,164.99755
128,32,4,20,0,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,23.625436
64,2,1,4,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,65.7573145
32,1,128,18,0,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,45.775557500000005
64,2,2,12,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,23.797382
64,1,2,8,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,28.672059
128,1,4,10,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,27.627999
8,2,128,8,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,47.7369195
256,16,32,12,1,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,96.225262
128,64,1,12,2,0,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,22.501866
32,16,16,2,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,132.823205
64,16,1,2,0,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,169.32644299999998
4,1,64,20,1,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,58.738007999999994
32,16,256,10,0,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,98.8677785
16,1,4,18,1,1,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,15.346052499999999
64,4,64,8,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,65.761296
64,8,256,16,1,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,93.30498399999999
256,2,4,14,1,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,23.0620625
128,4,2,14,0,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,23.427258000000002
64,1,64,10,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,43.8725
256,16,64,4,2,1,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,159.8835005
32,4,128,16,0,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,43.568072
4,1,32,12,2,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,22.23022
256,4,128,4,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,225.623694
16,1,128,12,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,35.881783
32,1,8,20,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,20.4549105
256,32,1,10,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,35.824733
64,32,64,2,2,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,220.2347445
128,16,64,20,2,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,42.6085755
256,64,2,6,2,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,69.58554000000001
128,8,256,4,2,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,78.454217
128,8,32,8,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,264.1484525
4,2,1,18,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,18.7390795
4,2,32,6,0,1,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,133.993279
128,8,1,16,0,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,24.5063715
256,64,64,8,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,556.2330039999999
128,16,256,12,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,498.3779925
128,64,256,6,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,760.151395
32,16,1,4,0,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,172.082429
128,16,8,6,2,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,156.447499
64,8,256,8,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,336.6617565
128,2,256,18,1,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,92.4791725
32,2,8,6,1,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,43.879135500000004
8,4,32,20,1,1,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,15.370733
128,32,16,2,2,0,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,94.22493850000001
128,1,32,8,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,51.299856
8,2,64,2,1,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,195.6285755
128,4,32,8,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,368.09105
32,4,128,6,0,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,67.723856
8,4,64,8,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,51.7348465
128,2,256,18,1,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,92.20717250000001
2,1,256,4,2,1,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,153.54339099999999
32,8,16,20,0,1,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,16.804878000000002
128,4,8,20,1,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,94.426872
16,4,1,2,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,291.87912900000003
32,1,64,10,0,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,122.6562335
64,1,8,10,1,0,1,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,263.94511850000004
64,8,1,8,0,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,48.6700965
256,16,2,14,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,29.704992500000003
64,32,1,18,2,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,29.277557
8,4,8,2,1,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,191.252603
16,8,16,18,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,20.369266
256,32,32,6,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,202.449241
128,16,256,14,1,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,578.466709
8,4,32,4,1,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,64.151344
32,4,8,2,1,1,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,367.6221745
256,2,8,16,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,47.56084
32,2,2,8,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,42.723245000000006
256,64,256,14,0,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,416.578102
64,2,8,10,0,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,21.6185455
64,1,8,20,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,255.828315
16,4,8,8,1,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,46.591847
64,8,32,2,2,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,219.285961
128,32,32,10,1,0,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,38.160553500000006
128,32,64,8,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,681.183529
64,1,8,14,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,29.3601485
64,2,4,8,2,0,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,30.608552500000002
16,8,4,16,1,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,22.974636
256,16,1,6,1,1,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,41.586702
128,2,1,20,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,17.019255
2,1,1,18,1,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,165.54510649999997
128,32,2,18,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,24.846513
128,4,1,10,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,23.432692000000003
32,2,8,18,2,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,158.6763755
8,1,8,12,0,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,23.557347
256,1,256,16,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,150.1909945
128,16,256,20,1,1,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,56.370050500000005
16,2,8,16,2,1,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,13.572495
128,8,8,10,1,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,47.404139
256,32,64,16,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,174.357113
4,2,4,20,0,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,16.668703
128,16,32,10,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,48.825859
128,4,8,6,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,53.001834
32,1,8,2,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,223.8232165
4,2,32,10,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,26.7012225
128,2,1,16,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,18.6348175
128,2,16,18,0,1,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,20.574205
128,1,128,8,1,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,97.666777
8,2,1,20,0,0,1,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,18.6533705
128,16,32,8,0,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,134.36783450000001
16,2,128,8,1,0,1,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,56.487722000000005
64,1,4,20,0,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,13.701191999999999
64,2,1,4,2,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,62.487938
256,4,8,6,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,43.3543185
32,8,32,18,1,0,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,17.26484
128,2,256,4,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,425.562689
8,2,128,12,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,102.5310005
256,1,16,18,2,1,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,27.996729000000002
64,2,2,20,2,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,14.100549
256,4,1,18,0,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,23.9025975
32,1,64,2,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,179.77234750000002
256,4,8,16,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,30.818350000000002
4,1,1,10,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,67.839787
64,2,8,16,0,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,23.7842585
32,2,128,8,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,77.1808575
64,8,128,20,1,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,434.39537399999995
32,8,2,12,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,22.2700525
16,4,16,12,0,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,75.197469
16,4,32,18,2,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,18.266429000000002
128,64,1,6,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,92.0571215
32,16,2,4,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,80.563463
32,4,2,20,2,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,56.305032999999995
32,2,4,20,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,18.8526575
128,16,64,20,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,94.7864625
128,4,64,16,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,83.843019
16,8,16,16,2,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,18.086353000000003
256,2,32,4,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,98.4515825
64,1,32,18,1,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,39.8425965
128,1,2,4,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,551.875941
4,1,128,6,0,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,92.7564625
256,8,4,4,0,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,252.070012
128,1,2,8,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,42.965733
64,4,256,18,0,1,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,96.4857925
16,2,64,2,0,1,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,397.17658
128,4,32,8,0,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,36.131307
128,32,256,8,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,658.4152055
256,1,256,20,2,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,109.44796099999999
256,2,128,4,0,1,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,121.65280899999999
4,2,16,10,0,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,45.723335
8,4,2,20,1,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,178.457556
64,8,256,6,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,187.5126335
16,8,16,12,2,1,0,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,100.9029955
2,1,2,12,1,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,24.1589195
64,32,64,20,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,92.42738299999999
4,1,2,2,0,1,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,201.151859
256,64,256,16,1,0,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,105.8699005
32,2,32,14,0,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,126.26197400000001
8,4,4,12,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,49.7672875
64,4,4,20,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,17.099963
32,16,8,16,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,28.205184
128,2,64,8,1,1,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,54.958813
256,16,64,18,0,1,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,52.8959
32,8,64,12,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,61.243481
128,2,16,4,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,133.19588249999998
128,32,32,10,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,72.9771205
8,2,128,2,0,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,187.2430555
128,8,32,2,0,0,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,121.240736
128,64,1,18,2,1,1,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,34.082127
256,16,64,8,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,109.86221499999999
256,64,128,18,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,352.6891265
64,4,32,16,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,247.140215
64,1,128,18,0,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,146.709956
16,2,16,18,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,91.0916785
32,4,2,2,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,133.38246800000002
64,32,64,18,1,1,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,40.75041
8,2,1,14,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,216.72851050000003
128,2,128,6,2,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,681.2868535
128,1,4,20,0,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,515.1825615
32,2,4,18,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,18.979238000000002
128,4,8,14,1,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,30.2539415
8,2,8,20,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,17.62612
64,32,8,2,2,0,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,159.14012350000002
16,2,2,2,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,283.54294000000004
