chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
128,32,8,15,1,0,0,"(0, 3, 1, 4, 2)",49.917007,10,5,0,10
256,4,1,16,1,1,0,"(1, 3, 0, 4, 2)",816.289311,10,5,0,10
32,16,1,19,1,0,0,"(3, 1, 0, 2, 4)",532.259367,10,5,0,10
16,8,32,11,2,1,0,"(0, 1, 2, 3, 4)",41.910402,10,5,0,10
256,4,1,6,2,1,0,"(3, 0, 1, 4, 2)",102.302559,10,5,0,10
16,1,32,20,1,0,1,"(0, 1, 3, 4, 2)",26.5462665,10,5,0,10
32,1,64,11,1,1,0,"(1, 0, 3, 4, 2)",59.0097395,10,5,0,10
64,1,2,16,2,1,0,"(1, 3, 0, 4, 2)",373.8527055,10,5,0,10
128,16,4,15,2,0,0,"(1, 0, 4, 2, 3)",36.459404,10,5,0,10
32,8,64,2,1,1,0,"(3, 1, 0, 2, 4)",253.1528125,10,5,0,10
4,1,8,7,2,1,1,"(0, 1, 2, 3, 4)",55.9158705,10,5,0,10
32,16,8,18,0,1,0,"(1, 0, 4, 3, 2)",38.501227,10,5,0,10
64,2,64,6,0,1,0,"(1, 0, 3, 2, 4)",79.60929200000001,10,5,0,10
4,2,64,13,2,1,0,"(1, 3, 0, 2, 4)",79.871407,10,5,0,10
64,16,1,17,1,0,1,"(3, 1, 0, 2, 4)",518.6070565,10,5,0,10
128,1,128,9,0,1,1,"(0, 1, 4, 2, 3)",92.9688135,10,5,0,10
64,16,1,2,0,1,0,"(1, 0, 4, 3, 2)",211.3198245,10,5,0,10
4,1,4,11,1,1,0,"(1, 0, 4, 2, 3)",29.432782,10,5,0,10
128,8,128,16,2,1,1,"(1, 0, 2, 4, 3)",115.6711205,10,5,0,10
128,64,1,10,1,0,1,"(3, 0, 1, 2, 4)",110.373453,10,5,0,10
64,32,128,20,1,0,1,"(3, 1, 0, 4, 2)",915.0148615,10,5,0,10
8,2,4,20,0,1,1,"(0, 1, 4, 2, 3)",19.244427,10,5,0,10
32,1,4,15,2,1,0,"(1, 0, 2, 3, 4)",25.2661085,10,5,0,10
32,16,128,18,2,0,0,"(3, 0, 1, 4, 2)",230.953731,10,5,0,10
16,1,256,11,0,0,1,"(3, 0, 1, 4, 2)",94.826045,10,5,0,10
128,64,32,16,0,0,1,"(1, 0, 2, 4, 3)",59.467955,10,5,0,10
256,2,64,11,2,0,0,"(3, 0, 1, 4, 2)",430.805986,10,5,0,10
256,64,4,19,1,0,0,"(1, 3, 0, 2, 4)",1882.5382645,10,5,0,10
128,4,16,20,0,0,1,"(1, 0, 2, 3, 4)",58.603732,10,5,0,10
64,16,8,12,2,1,1,"(1, 0, 2, 4, 3)",34.14837,10,5,0,10
256,1,4,3,1,1,1,"(1, 0, 2, 4, 3)",264.03778950000003,10,5,0,10
16,4,64,19,1,1,1,"(1, 3, 0, 4, 2)",147.265394,10,5,0,10
256,2,16,15,1,0,0,"(0, 1, 3, 2, 4)",68.4004475,10,5,0,10
8,2,8,7,0,1,0,"(0, 1, 2, 4, 3)",38.453478,10,5,0,10
256,16,128,5,2,1,1,"(1, 0, 4, 3, 2)",306.3275755,10,5,0,10
256,32,32,15,1,0,0,"(1, 0, 4, 3, 2)",266.7998015,10,5,0,10
16,8,2,17,1,0,0,"(1, 0, 3, 2, 4)",25.2796445,10,5,0,10
128,4,2,14,0,0,0,"(3, 0, 1, 4, 2)",38.1394445,10,5,0,10
4,2,32,6,0,1,1,"(3, 1, 0, 4, 2)",117.037495,10,5,0,10
64,32,8,4,1,1,1,"(0, 1, 2, 3, 4)",221.288314,10,5,0,10
32,8,16,12,0,1,1,"(1, 0, 2, 4, 3)",44.4958545,10,5,0,10
8,2,8,19,0,1,1,"(0, 1, 3, 2, 4)",28.963484,10,5,0,10
64,4,128,19,2,0,0,"(0, 3, 1, 4, 2)",105.207497,10,5,0,10
16,4,2,17,0,0,0,"(3, 1, 0, 2, 4)",156.08749699999998,10,5,0,10
64,16,64,16,0,0,0,"(0, 1, 2, 3, 4)",83.6009545,10,5,0,10
64,16,32,2,2,0,1,"(1, 0, 4, 3, 2)",392.148199,10,5,0,10
256,8,4,14,1,0,1,"(1, 0, 3, 4, 2)",50.7170025,10,5,0,10
2,1,16,11,1,0,0,"(0, 3, 1, 2, 4)",30.8623355,10,5,0,10
128,8,8,2,0,1,1,"(1, 0, 2, 4, 3)",262.7625165,10,5,0,10
64,16,2,20,0,0,1,"(1, 0, 2, 4, 3)",26.7790425,10,5,0,10
64,4,8,11,1,0,1,"(1, 3, 0, 4, 2)",420.900033,10,5,0,10
16,2,8,6,1,0,1,"(1, 3, 0, 4, 2)",219.809366,10,5,0,10
8,4,64,14,2,0,0,"(0, 1, 2, 3, 4)",32.207697,10,5,0,10
64,8,2,12,0,0,0,"(0, 1, 4, 3, 2)",41.6556715,10,5,0,10
32,16,256,10,0,0,1,"(0, 1, 2, 3, 4)",146.297401,10,5,0,10
256,8,8,18,2,0,0,"(1, 0, 3, 2, 4)",52.479734500000006,10,5,0,10
256,32,32,16,2,1,1,"(0, 1, 4, 2, 3)",59.6075925,10,5,0,10
32,2,8,6,1,0,0,"(0, 1, 4, 3, 2)",56.164358500000006,10,5,0,10
16,4,2,2,1,0,0,"(0, 1, 4, 3, 2)",152.9683455,10,5,0,10
4,1,4,3,2,0,0,"(1, 3, 0, 4, 2)",155.560337,10,5,0,10
64,32,4,20,1,1,0,"(1, 0, 4, 3, 2)",44.506306,10,5,0,10
128,32,32,14,1,0,1,"(0, 1, 3, 4, 2)",127.2689025,10,5,0,10
32,4,16,15,1,0,1,"(0, 1, 3, 2, 4)",28.9865665,10,5,0,10
256,2,4,12,0,0,1,"(1, 3, 0, 2, 4)",1706.6346225,10,5,0,10
16,2,32,17,0,1,1,"(3, 1, 0, 4, 2)",98.0562295,10,5,0,10
128,16,8,12,0,1,1,"(3, 0, 1, 2, 4)",64.38521850000001,10,5,0,10
32,1,256,4,0,0,1,"(1, 0, 2, 3, 4)",167.0853965,10,5,0,10
128,4,256,13,0,0,0,"(0, 3, 1, 4, 2)",159.777589,10,5,0,10
128,64,8,10,0,1,0,"(0, 1, 4, 2, 3)",30.5650085,10,5,0,10
128,2,16,17,2,1,0,"(1, 3, 0, 4, 2)",878.4599479999999,10,5,0,10
16,1,4,18,1,1,0,"(0, 1, 2, 4, 3)",19.127044,10,5,0,10
32,1,1,17,2,1,0,"(0, 1, 4, 3, 2)",23.573914,10,5,0,10
64,2,8,11,0,1,0,"(1, 3, 0, 4, 2)",378.6176495,10,5,0,10
256,1,8,4,1,0,1,"(1, 0, 2, 3, 4)",145.56311399999998,10,5,0,10
8,2,256,2,0,0,0,"(1, 3, 0, 2, 4)",207.245047,10,5,0,10
32,8,16,5,0,0,0,"(3, 0, 1, 2, 4)",81.4476975,10,5,0,10
8,1,16,14,0,1,0,"(0, 3, 1, 2, 4)",25.6237385,10,5,0,10
16,1,32,9,2,0,1,"(0, 1, 3, 2, 4)",48.639763,10,5,0,10
64,16,256,12,0,1,0,"(3, 0, 1, 2, 4)",386.0093435,10,5,0,10
64,16,8,16,0,1,0,"(0, 1, 2, 4, 3)",22.53522,10,5,0,10
128,64,256,6,1,0,0,"(1, 3, 0, 2, 4)",926.548663,10,5,0,10
32,1,1,4,2,0,0,"(0, 1, 2, 3, 4)",68.8612625,10,5,0,10
256,32,1,5,2,0,0,"(3, 0, 1, 4, 2)",154.10256700000002,10,5,0,10
32,16,1,4,0,1,1,"(1, 0, 4, 3, 2)",208.593513,10,5,0,10
64,2,1,4,1,1,0,"(0, 1, 3, 4, 2)",82.08492749999999,10,5,0,10
256,1,128,8,1,1,1,"(0, 1, 2, 4, 3)",99.590702,10,5,0,10
32,8,128,16,2,0,0,"(1, 3, 0, 2, 4)",351.54906300000005,10,5,0,10
64,32,32,6,0,0,1,"(0, 3, 1, 2, 4)",142.228516,10,5,0,10
64,32,32,3,2,0,0,"(3, 0, 1, 2, 4)",227.3123945,10,5,0,10
128,8,1,16,0,0,1,"(3, 0, 1, 2, 4)",48.639445,10,5,0,10
8,4,16,6,0,0,0,"(3, 0, 1, 4, 2)",66.2776805,10,5,0,10
128,4,2,14,1,1,0,"(0, 1, 4, 2, 3)",21.4025655,10,5,0,10
64,8,1,8,0,1,1,"(0, 1, 4, 3, 2)",60.742874,10,5,0,10
4,1,256,20,2,0,0,"(0, 1, 3, 4, 2)",31.0613775,10,5,0,10
128,2,256,19,1,1,0,"(3, 0, 1, 2, 4)",408.8419105,10,5,0,10
32,4,8,10,0,1,0,"(0, 3, 1, 2, 4)",33.1478015,10,5,0,10
64,16,8,5,0,0,1,"(1, 0, 4, 3, 2)",144.276705,10,5,0,10
256,64,64,14,2,1,1,"(0, 1, 3, 4, 2)",390.0521845,10,5,0,10
8,2,16,2,2,1,1,"(1, 0, 3, 4, 2)",317.90527,10,5,0,10
128,1,64,11,0,1,1,"(0, 1, 4, 2, 3)",69.176029,10,5,0,10
64,2,128,11,1,1,0,"(3, 1, 0, 2, 4)",481.441625,10,5,0,10
16,2,2,3,0,1,0,"(0, 1, 4, 3, 2)",115.771094,10,5,0,10
32,1,8,20,0,0,0,"(1, 0, 4, 3, 2)",27.875039,10,5,0,10
256,4,128,4,2,1,1,"(0, 1, 3, 2, 4)",192.984731,10,5,0,10
64,8,256,16,1,1,1,"(1, 0, 2, 4, 3)",109.819587,10,5,0,10
2,1,4,18,0,0,1,"(1, 0, 3, 4, 2)",29.480558,10,5,0,10
2,1,16,5,0,1,0,"(3, 1, 0, 4, 2)",85.9410945,10,5,0,10
64,4,64,16,1,1,0,"(1, 0, 4, 3, 2)",87.91230200000001,10,5,0,10
256,8,128,3,0,1,0,"(1, 0, 4, 2, 3)",150.253504,10,5,0,10
8,1,1,8,2,1,0,"(0, 1, 3, 2, 4)",40.2603445,10,5,0,10
256,16,2,14,2,0,1,"(0, 1, 3, 4, 2)",43.040639,10,5,0,10
128,2,2,13,0,0,1,"(1, 0, 4, 2, 3)",31.442519500000003,10,5,0,10
8,2,128,11,2,0,0,"(0, 1, 3, 2, 4)",34.6571455,10,5,0,10
128,32,2,18,2,0,1,"(0, 1, 3, 2, 4)",34.098155500000004,10,5,0,10
256,32,32,6,2,1,0,"(1, 0, 3, 4, 2)",246.7058245,10,5,0,10
4,1,8,11,0,1,1,"(0, 1, 2, 3, 4)",41.4813935,10,5,0,10
4,2,1,14,2,0,0,"(1, 0, 2, 3, 4)",33.2472185,10,5,0,10
4,1,1,3,0,0,0,"(1, 0, 4, 2, 3)",93.4362675,10,5,0,10
128,8,2,20,1,0,1,"(1, 0, 2, 4, 3)",31.5358675,10,5,0,10
128,32,4,9,1,0,0,"(1, 0, 3, 4, 2)",67.532972,10,5,0,10
256,2,1,18,1,0,0,"(0, 1, 4, 3, 2)",26.928858,10,5,0,10
64,1,64,6,0,0,1,"(1, 0, 4, 3, 2)",98.9518055,10,5,0,10
32,4,128,6,0,0,1,"(0, 3, 1, 2, 4)",91.7249945,10,5,0,10
128,64,16,11,1,1,1,"(1, 3, 0, 2, 4)",831.3174405,10,5,0,10
64,1,2,3,1,1,1,"(1, 3, 0, 2, 4)",634.336538,10,5,0,10
16,4,64,20,2,1,0,"(1, 0, 3, 2, 4)",37.7308125,10,5,0,10
16,1,8,5,1,1,1,"(3, 0, 1, 2, 4)",168.25124,10,5,0,10
64,2,128,5,1,1,0,"(1, 0, 3, 4, 2)",150.614063,10,5,0,10
256,4,256,6,2,1,0,"(0, 3, 1, 2, 4)",179.1677435,10,5,0,10
16,8,1,7,2,0,0,"(0, 1, 4, 2, 3)",37.6481915,10,5,0,10
256,16,256,6,0,1,1,"(3, 1, 0, 2, 4)",1283.9723765,10,5,0,10
128,32,32,14,2,1,0,"(0, 3, 1, 2, 4)",145.66195,10,5,0,10
32,8,32,18,1,0,1,"(0, 1, 4, 2, 3)",23.7515825,10,5,0,10
256,1,256,16,1,1,1,"(1, 0, 3, 2, 4)",171.711303,10,5,0,10
256,16,32,12,1,0,1,"(0, 3, 1, 2, 4)",160.827241,10,5,0,10
128,4,32,8,2,1,0,"(3, 1, 0, 2, 4)",370.818136,10,5,0,10
32,4,8,17,0,0,1,"(1, 0, 4, 2, 3)",25.0383045,10,5,0,10
128,1,4,8,0,0,1,"(1, 3, 0, 4, 2)",464.811151,10,5,0,10
8,2,256,10,1,0,0,"(0, 1, 2, 4, 3)",34.743624999999994,10,5,0,10
8,4,32,4,1,0,0,"(0, 1, 3, 4, 2)",83.828442,10,5,0,10
8,4,16,5,1,1,1,"(1, 0, 3, 2, 4)",109.8063115,10,5,0,10
128,1,16,9,1,0,1,"(3, 1, 0, 4, 2)",569.2580969999999,10,5,0,10
32,1,64,11,0,1,0,"(0, 3, 1, 4, 2)",41.8274395,10,5,0,10
2,1,8,20,0,1,0,"(1, 3, 0, 4, 2)",42.536644,10,5,0,10
128,8,32,11,2,1,0,"(0, 1, 3, 2, 4)",62.4844985,10,5,0,10
128,16,256,11,2,1,1,"(0, 3, 1, 4, 2)",248.4087825,10,5,0,10
256,4,8,18,0,0,1,"(0, 1, 3, 4, 2)",50.307351,10,5,0,10
32,16,256,19,2,0,0,"(0, 1, 4, 3, 2)",164.0837375,10,5,0,10
64,4,32,17,0,1,1,"(1, 3, 0, 2, 4)",323.9801125,10,5,0,10
64,2,2,20,2,0,0,"(0, 1, 4, 2, 3)",20.2066215,10,5,0,10
32,2,64,9,0,1,1,"(1, 0, 4, 3, 2)",56.8148265,10,5,0,10
8,1,4,19,2,0,0,"(0, 1, 4, 3, 2)",23.3900865,10,5,0,10
64,2,8,10,0,0,0,"(0, 1, 4, 2, 3)",32.934506,10,5,0,10
128,8,1,2,1,0,1,"(0, 1, 3, 2, 4)",282.3920805,10,5,0,10
2,1,256,9,2,0,0,"(0, 1, 3, 2, 4)",39.126728,10,5,0,10
16,4,1,2,2,1,1,"(1, 0, 2, 3, 4)",346.6721025,10,5,0,10
32,1,64,7,0,0,0,"(0, 1, 2, 4, 3)",41.138635,10,5,0,10
128,16,1,2,0,0,0,"(1, 0, 3, 4, 2)",195.9739995,10,5,0,10
64,2,16,5,2,1,0,"(1, 0, 4, 2, 3)",60.8740765,10,5,0,10
128,2,128,13,2,0,1,"(1, 3, 0, 2, 4)",883.7192155,10,5,0,10
256,1,16,15,0,0,0,"(1, 0, 4, 3, 2)",79.408446,10,5,0,10
64,16,16,3,2,1,1,"(0, 1, 2, 3, 4)",343.3198685,10,5,0,10
256,2,16,11,0,0,0,"(1, 3, 0, 4, 2)",571.957479,10,5,0,10
128,16,256,20,1,1,0,"(0, 1, 2, 4, 3)",82.4960585,10,5,0,10
128,32,16,5,0,0,1,"(1, 0, 3, 4, 2)",167.36867949999998,10,5,0,10
32,16,32,2,1,1,1,"(3, 0, 1, 4, 2)",518.3061250000001,10,5,0,10
32,2,2,15,0,1,0,"(3, 1, 0, 4, 2)",255.1354215,10,5,0,10
32,2,8,3,1,0,0,"(3, 1, 0, 4, 2)",231.39675,10,5,0,10
256,2,1,14,2,0,0,"(0, 3, 1, 4, 2)",30.282079,10,5,0,10
128,64,16,13,2,0,1,"(1, 3, 0, 2, 4)",639.23221,10,5,0,10
4,2,32,10,0,0,0,"(1, 0, 4, 2, 3)",30.1663745,10,5,0,10
64,2,2,12,1,1,0,"(0, 1, 3, 4, 2)",37.82754,10,5,0,10
64,4,256,18,0,1,1,"(1, 0, 4, 2, 3)",122.461605,10,5,0,10
256,64,2,6,2,0,0,"(0, 1, 3, 2, 4)",106.070516,10,5,0,10
8,4,128,2,2,1,0,"(0, 3, 1, 2, 4)",154.9008965,10,5,0,10
32,16,128,2,2,0,1,"(1, 0, 4, 2, 3)",265.204381,10,5,0,10
256,16,1,6,1,1,0,"(1, 0, 2, 4, 3)",52.591602,10,5,0,10
128,8,8,10,1,0,1,"(0, 1, 2, 3, 4)",54.9065855,10,5,0,10
32,1,32,8,1,0,1,"(0, 3, 1, 4, 2)",53.419003,10,5,0,10
16,8,16,16,2,0,0,"(1, 0, 4, 2, 3)",23.07497,10,5,0,10
16,4,8,8,1,0,1,"(0, 1, 2, 3, 4)",59.1362175,10,5,0,10
32,4,8,2,1,1,1,"(3, 0, 1, 4, 2)",441.959654,10,5,0,10
64,1,64,10,1,1,0,"(0, 1, 2, 3, 4)",57.0787865,10,5,0,10
128,64,16,8,2,0,1,"(3, 0, 1, 2, 4)",173.91814449999998,10,5,0,10
16,2,2,5,1,1,0,"(3, 1, 0, 2, 4)",187.0345895,10,5,0,10
8,4,256,6,1,1,0,"(1, 3, 0, 2, 4)",125.094473,10,5,0,10
16,1,32,10,1,0,0,"(1, 3, 0, 4, 2)",149.8050055,10,5,0,10
8,4,256,11,0,1,0,"(3, 0, 1, 4, 2)",67.266598,10,5,0,10
256,2,128,15,2,0,0,"(0, 1, 2, 3, 4)",149.0155005,10,5,0,10
8,4,8,7,1,0,0,"(0, 1, 2, 4, 3)",37.6253035,10,5,0,10
256,32,128,11,2,0,1,"(0, 1, 4, 3, 2)",314.4116735,10,5,0,10
128,32,64,10,0,0,1,"(1, 0, 3, 4, 2)",215.9718715,10,5,0,10
64,2,32,17,0,1,0,"(0, 1, 4, 2, 3)",32.710036,10,5,0,10
64,8,64,15,2,0,0,"(1, 3, 0, 4, 2)",502.410974,10,5,0,10
256,16,128,8,2,0,1,"(1, 3, 0, 2, 4)",1300.000369,10,5,0,10
64,2,1,4,2,0,0,"(0, 1, 4, 3, 2)",80.6120845,10,5,0,10
8,1,128,17,1,1,1,"(1, 0, 2, 3, 4)",29.767697,10,5,0,10
4,1,1,10,0,1,1,"(1, 3, 0, 2, 4)",93.347633,10,5,0,10
32,1,32,13,1,1,0,"(1, 0, 3, 4, 2)",34.406707,10,5,0,10
128,2,64,8,1,1,1,"(0, 1, 2, 4, 3)",75.053993,10,5,0,10
256,4,1,18,0,0,1,"(3, 0, 1, 4, 2)",42.4631885,10,5,0,10
4,1,16,15,0,0,1,"(1, 0, 3, 4, 2)",33.676196000000004,10,5,0,10
32,8,256,3,2,1,0,"(0, 1, 2, 4, 3)",103.3641255,10,5,0,10
8,1,2,9,0,1,0,"(0, 1, 2, 3, 4)",32.430023500000004,10,5,0,10
128,32,16,2,2,0,0,"(0, 1, 2, 4, 3)",120.6415835,10,5,0,10
16,4,32,18,2,0,1,"(1, 0, 4, 2, 3)",30.5806195,10,5,0,10
128,16,256,14,1,1,1,"(3, 0, 1, 2, 4)",501.7301365,10,5,0,10
4,2,128,15,0,1,0,"(0, 1, 3, 4, 2)",31.5939885,10,5,0,10
2,1,8,12,1,1,1,"(1, 0, 3, 2, 4)",34.563166499999994,10,5,0,10
32,2,32,14,1,0,1,"(0, 1, 4, 2, 3)",25.752713,10,5,0,10
128,8,32,8,0,0,0,"(3, 1, 0, 2, 4)",691.8510665,10,5,0,10
64,1,2,19,1,0,0,"(1, 0, 2, 4, 3)",23.5446345,10,5,0,10
256,64,8,15,1,1,1,"(1, 0, 3, 4, 2)",101.868115,10,5,0,10
32,8,32,11,0,0,0,"(1, 0, 4, 2, 3)",39.335268,10,5,0,10
64,32,64,9,2,1,0,"(3, 1, 0, 4, 2)",517.4037189999999,10,5,0,10
8,2,8,20,1,1,1,"(0, 1, 3, 4, 2)",23.714828,10,5,0,10
128,64,16,16,1,0,0,"(3, 0, 1, 4, 2)",197.7246665,10,5,0,10
128,1,2,8,1,1,1,"(0, 1, 3, 4, 2)",54.039015,10,5,0,10
128,32,8,15,2,0,0,"(0, 1, 3, 4, 2)",47.3364315,10,5,0,10
64,2,128,9,1,0,1,"(3, 0, 1, 4, 2)",265.61102600000004,10,5,0,10
64,2,256,11,2,0,0,"(0, 1, 3, 4, 2)",159.75924650000002,10,5,0,10
128,4,32,14,2,1,1,"(1, 0, 4, 3, 2)",87.298295,10,5,0,10
8,2,128,8,1,1,0,"(0, 1, 2, 3, 4)",59.119192,10,5,0,10
256,64,128,18,2,1,1,"(1, 0, 3, 4, 2)",441.221956,10,5,0,10
256,1,2,10,2,0,1,"(3, 1, 0, 4, 2)",1359.2089165,10,5,0,10
64,2,4,5,2,1,0,"(1, 0, 3, 2, 4)",73.378557,10,5,0,10
8,2,32,20,0,0,0,"(1, 0, 4, 3, 2)",27.797862,10,5,0,10
128,1,2,5,1,1,0,"(0, 1, 2, 4, 3)",51.1527575,10,5,0,10
256,64,64,19,2,0,0,"(1, 3, 0, 4, 2)",2311.774988,10,5,0,10
64,1,2,8,2,0,0,"(0, 1, 2, 3, 4)",36.5669085,10,5,0,10
256,16,8,12,0,1,1,"(1, 3, 0, 4, 2)",1010.027279,10,5,0,10
64,32,64,20,1,1,1,"(1, 0, 2, 3, 4)",125.042731,10,5,0,10
32,1,256,18,0,0,0,"(0, 1, 4, 2, 3)",57.1566515,10,5,0,10
64,8,2,13,0,0,1,"(3, 0, 1, 2, 4)",49.2480755,10,5,0,10
128,4,8,20,1,0,1,"(3, 0, 1, 4, 2)",75.27348699999999,10,5,0,10
128,2,1,16,2,1,0,"(0, 1, 3, 2, 4)",28.0346435,10,5,0,10
256,1,256,20,2,1,0,"(0, 1, 3, 4, 2)",138.04114049999998,10,5,0,10
16,4,4,14,2,1,0,"(1, 0, 3, 4, 2)",33.0694565,10,5,0,10
16,4,2,3,0,1,0,"(0, 3, 1, 4, 2)",113.999257,10,5,0,10
2,1,32,9,2,1,1,"(1, 0, 4, 3, 2)",47.2687885,10,5,0,10
256,32,1,17,1,0,1,"(3, 0, 1, 4, 2)",74.921982,10,5,0,10
256,16,16,18,2,1,0,"(3, 0, 1, 4, 2)",230.8703705,10,5,0,10
16,4,1,17,2,1,1,"(0, 1, 3, 4, 2)",25.6167685,10,5,0,10
64,1,16,3,0,0,0,"(0, 1, 3, 2, 4)",106.669899,10,5,0,10
256,1,32,20,1,1,1,"(1, 3, 0, 2, 4)",2083.520104,10,5,0,10
32,4,128,16,0,0,1,"(0, 3, 1, 2, 4)",62.965611,10,5,0,10
256,8,8,2,1,1,0,"(1, 0, 2, 3, 4)",167.7564195,10,5,0,10
256,2,8,16,0,1,0,"(1, 0, 3, 4, 2)",59.4229035,10,5,0,10
128,16,32,17,2,0,0,"(3, 1, 0, 2, 4)",953.1974295,10,5,0,10
128,16,4,13,0,0,0,"(0, 3, 1, 2, 4)",38.038383,10,5,0,10
4,1,32,9,0,0,0,"(0, 1, 2, 3, 4)",43.948772000000005,10,5,0,10
128,16,64,20,2,0,0,"(0, 1, 4, 2, 3)",60.697054,10,5,0,10
128,4,8,7,0,1,1,"(1, 0, 4, 3, 2)",88.3099915,10,5,0,10
32,16,2,4,0,1,0,"(0, 1, 3, 4, 2)",105.535569,10,5,0,10
32,1,8,2,1,0,1,"(0, 1, 3, 2, 4)",280.7458645,10,5,0,10
128,1,1,11,1,1,0,"(1, 3, 0, 4, 2)",499.062267,10,5,0,10
32,2,128,10,0,0,0,"(0, 1, 2, 4, 3)",45.9699255,10,5,0,10
16,2,8,16,2,1,0,"(0, 1, 4, 2, 3)",22.5950715,10,5,0,10
128,2,64,17,0,0,1,"(1, 0, 2, 4, 3)",81.9702,10,5,0,10
64,32,64,2,2,1,1,"(1, 0, 2, 4, 3)",265.688452,10,5,0,10
16,1,4,2,1,0,1,"(3, 0, 1, 4, 2)",424.944409,10,5,0,10
8,2,16,14,1,0,0,"(0, 1, 4, 3, 2)",30.1185305,10,5,0,10
16,1,8,3,2,1,0,"(1, 3, 0, 2, 4)",188.143725,10,5,0,10
256,32,256,11,0,1,1,"(0, 3, 1, 2, 4)",366.7822095,10,5,0,10
128,16,256,12,0,1,0,"(3, 1, 0, 2, 4)",651.9986180000001,10,5,0,10
4,1,256,11,1,0,0,"(0, 3, 1, 2, 4)",34.362418500000004,10,5,0,10
128,16,4,11,0,0,0,"(0, 1, 3, 2, 4)",38.760722,10,5,0,10
64,8,2,6,2,0,0,"(1, 3, 0, 4, 2)",222.453817,10,5,0,10
256,1,64,17,1,1,1,"(0, 1, 4, 2, 3)",87.44552,10,5,0,10
32,2,2,8,0,1,0,"(1, 0, 3, 4, 2)",48.431385,10,5,0,10
128,16,32,10,0,0,0,"(1, 0, 4, 2, 3)",64.82560000000001,10,5,0,10
128,64,2,15,1,1,0,"(0, 1, 3, 4, 2)",42.968757,10,5,0,10
64,4,32,16,1,1,0,"(3, 1, 0, 2, 4)",452.4592205,10,5,0,10
16,1,16,13,2,0,1,"(0, 1, 3, 4, 2)",32.8266105,10,5,0,10
32,8,256,15,1,1,0,"(0, 3, 1, 4, 2)",111.4318545,10,5,0,10
4,2,2,17,0,1,1,"(0, 3, 1, 2, 4)",33.6177475,10,5,0,10
128,32,16,9,0,1,1,"(0, 1, 2, 4, 3)",43.828075,10,5,0,10
128,64,1,6,0,1,0,"(3, 0, 1, 2, 4)",111.7993135,10,5,0,10
16,8,16,17,2,0,1,"(0, 1, 3, 4, 2)",30.4685225,10,5,0,10
8,4,128,13,1,0,1,"(3, 0, 1, 2, 4)",71.03807599999999,10,5,0,10
128,32,8,8,2,1,1,"(0, 3, 1, 4, 2)",109.305039,10,5,0,10
4,1,1,17,1,0,0,"(1, 0, 3, 2, 4)",26.885332,10,5,0,10
16,1,64,11,2,0,1,"(0, 1, 3, 2, 4)",48.7440995,10,5,0,10
2,1,256,15,0,1,1,"(1, 0, 4, 3, 2)",32.83928,10,5,0,10
128,1,32,9,2,0,0,"(0, 1, 2, 4, 3)",47.5647635,10,5,0,10
32,16,16,2,2,1,0,"(0, 3, 1, 2, 4)",174.069849,10,5,0,10
128,4,64,9,0,1,0,"(0, 1, 2, 4, 3)",66.083984,10,5,0,10
64,1,1,7,0,0,1,"(3, 0, 1, 2, 4)",82.66614000000001,10,5,0,10
64,1,8,10,1,0,1,"(1, 3, 0, 4, 2)",390.0700255,10,5,0,10
4,1,32,12,2,0,0,"(0, 3, 1, 2, 4)",36.2790225,10,5,0,10
64,2,2,20,0,1,0,"(1, 0, 3, 4, 2)",28.621419,10,5,0,10
16,1,2,5,2,0,0,"(1, 3, 0, 2, 4)",141.0339125,10,5,0,10
32,16,1,18,0,1,1,"(1, 0, 4, 3, 2)",31.737692,10,5,0,10
128,32,32,19,1,0,0,"(0, 1, 4, 2, 3)",43.2384825,10,5,0,10
128,2,128,6,2,1,1,"(1, 3, 0, 2, 4)",696.2093199999999,10,5,0,10
128,16,4,11,2,0,0,"(0, 1, 4, 3, 2)",51.876478,10,5,0,10
128,8,128,18,1,0,0,"(0, 1, 4, 2, 3)",84.1180215,10,5,0,10
16,4,16,12,0,0,1,"(3, 1, 0, 4, 2)",168.91530899999998,10,5,0,10
2,1,1,18,1,0,1,"(3, 0, 1, 2, 4)",150.942142,10,5,0,10
2,1,2,12,1,0,0,"(1, 0, 3, 4, 2)",31.1153475,10,5,0,10
256,4,8,16,1,0,0,"(0, 1, 3, 2, 4)",45.253476,10,5,0,10
4,2,2,15,2,0,0,"(0, 3, 1, 2, 4)",24.611623,10,5,0,10
16,2,128,20,0,0,1,"(3, 0, 1, 4, 2)",65.5695915,10,5,0,10
8,1,32,7,0,1,0,"(0, 1, 2, 3, 4)",43.1184445,10,5,0,10
64,32,1,18,2,0,0,"(1, 0, 3, 4, 2)",40.3744905,10,5,0,10
4,2,1,18,0,0,0,"(1, 0, 3, 2, 4)",26.0894025,10,5,0,10
128,2,256,11,1,0,1,"(0, 3, 1, 4, 2)",171.8785155,10,5,0,10
4,2,256,15,0,0,0,"(0, 1, 2, 4, 3)",24.314906,10,5,0,10
64,8,128,6,1,1,0,"(1, 3, 0, 4, 2)",413.3930955,10,5,0,10
32,1,1,5,0,0,0,"(3, 0, 1, 4, 2)",78.596276,10,5,0,10
