chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
1024,512,8,50,1,0,1,"(2, 3, 4, 0, 1)",3390.7660405,10,5,0,10
256,32,32,50,1,1,0,"(2, 0, 4, 1, 3)",3475.5295725,10,5,0,10
1024,32,16,22,0,1,1,"(2, 0, 1, 3, 4)",3407.9545005,10,5,0,10
16,8,64,54,0,0,0,"(2, 0, 3, 4, 1)",3312.662786,10,5,0,10
256,8,8,20,1,1,0,"(3, 4, 2, 1, 0)",3710.301895,10,5,0,10
1024,64,32,50,0,0,1,"(4, 0, 2, 3, 1)",3443.838216,10,5,0,10
512,128,1,62,0,0,0,"(3, 1, 4, 2, 0)",3314.0266955,10,5,0,10
16,8,8,48,0,1,0,"(1, 3, 2, 4, 0)",2124.5972315,10,5,0,10
64,4,128,78,2,1,1,"(0, 3, 1, 2, 4)",3344.767846,10,5,0,10
256,2,16,128,0,1,0,"(3, 2, 4, 1, 0)",3352.8091465,10,5,0,10
512,2,64,80,0,1,0,"(0, 1, 4, 3, 2)",3379.2914385,10,5,0,10
256,4,64,86,2,1,1,"(0, 2, 4, 3, 1)",3376.265442,10,5,0,10
256,2,32,114,1,0,0,"(0, 4, 3, 2, 1)",3370.1145305,10,5,0,10
64,32,8,74,1,0,0,"(1, 0, 4, 3, 2)",3345.6932125,10,5,0,10
256,32,4,106,0,1,1,"(2, 3, 1, 0, 4)",3408.454414,10,5,0,10
64,2,16,46,1,0,0,"(2, 1, 4, 3, 0)",3360.0130825,10,5,0,10
512,2,256,60,1,1,0,"(3, 0, 4, 2, 1)",3407.173934,10,5,0,10
512,32,64,120,2,1,1,"(4, 2, 0, 1, 3)",3413.243842,10,5,0,10
32,8,16,44,2,1,1,"(3, 0, 2, 4, 1)",3380.996886,10,5,0,10
16,2,128,4,2,0,1,"(4, 3, 2, 1, 0)",3373.4813365,10,5,0,10
512,4,64,12,0,1,1,"(2, 0, 3, 1, 4)",3322.140014,10,5,0,10
1024,4,2,40,1,0,0,"(3, 0, 1, 2, 4)",3372.955725,10,5,0,10
1024,16,32,6,1,1,1,"(4, 0, 1, 2, 3)",3371.974451,10,5,0,10
128,16,32,70,1,0,1,"(3, 1, 4, 0, 2)",3415.6997650000003,10,5,0,10
64,16,64,120,2,0,0,"(4, 3, 2, 1, 0)",3344.9326245,10,5,0,10
64,16,64,22,2,0,1,"(4, 3, 0, 2, 1)",3410.551339,10,5,0,10
64,32,32,104,2,1,1,"(2, 4, 1, 3, 0)",3400.573563,10,5,0,10
128,32,32,10,1,1,1,"(2, 3, 1, 0, 4)",3394.880481,10,5,0,10
512,256,64,28,0,0,0,"(0, 1, 2, 4, 3)",3376.6478115,10,5,0,10
8,2,4,78,0,0,1,"(3, 4, 1, 0, 2)",693.39964,10,5,0,10
32,16,64,126,2,0,0,"(1, 0, 3, 4, 2)",3401.9415705,10,5,0,10
4,2,1,40,1,0,1,"(4, 2, 0, 3, 1)",168.167058,10,5,0,10
512,16,2,118,0,1,1,"(3, 1, 4, 2, 0)",3956.7340255,10,5,0,10
1024,16,32,36,1,0,1,"(1, 2, 3, 4, 0)",3405.366519,10,5,0,10
128,2,128,126,1,1,0,"(1, 3, 0, 2, 4)",3394.158868,10,5,0,10
1024,256,32,126,2,1,0,"(2, 1, 0, 4, 3)",3446.03154,10,5,0,10
8,4,64,60,1,1,1,"(4, 2, 1, 0, 3)",3460.201113,10,5,0,10
8,2,256,116,0,0,0,"(4, 2, 0, 1, 3)",3374.0335290000003,10,5,0,10
32,2,64,88,0,0,1,"(0, 4, 3, 2, 1)",3479.2425635,10,5,0,10
256,4,16,62,2,1,0,"(1, 0, 4, 2, 3)",3371.7804690000003,10,5,0,10
1024,32,32,92,1,0,1,"(3, 2, 1, 4, 0)",3364.079792,10,5,0,10
128,2,4,114,2,1,1,"(2, 4, 1, 3, 0)",3409.7744700000003,10,5,0,10
128,16,8,20,0,1,0,"(4, 2, 0, 1, 3)",3390.767357,10,5,0,10
512,64,16,120,2,1,1,"(4, 1, 2, 0, 3)",3386.063549,10,5,0,10
1024,128,4,124,2,1,0,"(4, 2, 3, 1, 0)",3375.370375,10,5,0,10
64,2,2,112,2,1,0,"(3, 4, 2, 1, 0)",2166.1242725,10,5,0,10
1024,8,4,4,2,1,0,"(2, 4, 1, 3, 0)",3333.3708575,10,5,0,10
32,4,32,112,2,0,0,"(2, 1, 0, 4, 3)",3402.856192,10,5,0,10
1024,16,64,126,2,0,1,"(4, 2, 3, 0, 1)",3419.98445,10,5,0,10
1024,32,16,92,0,1,1,"(1, 3, 0, 4, 2)",3443.6682155,10,5,0,10
64,4,16,104,1,1,0,"(3, 4, 0, 1, 2)",3375.3751925,10,5,0,10
1024,2,32,102,2,0,1,"(0, 4, 1, 2, 3)",3409.1246435000003,10,5,0,10
256,64,1,52,0,1,0,"(0, 3, 2, 1, 4)",3380.8773515,10,5,0,10
16,4,4,88,0,0,0,"(0, 4, 3, 2, 1)",1241.061333,10,5,0,10
1024,32,2,84,1,0,0,"(4, 1, 0, 2, 3)",3379.39282,10,5,0,10
1024,2,32,126,2,1,0,"(3, 2, 0, 4, 1)",3388.7179085,10,5,0,10
1024,256,128,48,0,1,1,"(1, 4, 2, 3, 0)",3439.278369,10,5,0,10
4,2,8,106,1,1,1,"(2, 1, 0, 3, 4)",700.2950304999999,10,5,0,10
64,32,32,16,2,1,0,"(4, 1, 3, 2, 0)",3309.214357,10,5,0,10
512,128,64,28,0,0,1,"(2, 3, 4, 0, 1)",3330.012499,10,5,0,10
1024,16,32,10,1,1,1,"(2, 4, 1, 0, 3)",3317.7790275,10,5,0,10
512,128,32,120,0,1,1,"(4, 1, 0, 2, 3)",3413.7596385,10,5,0,10
64,32,256,110,0,1,0,"(0, 3, 4, 1, 2)",3396.862706,10,5,0,10
256,64,32,24,1,1,1,"(3, 4, 0, 1, 2)",3350.6570025,10,5,0,10
256,32,8,8,1,1,0,"(0, 3, 2, 1, 4)",3318.484075,10,5,0,10
128,32,64,52,2,1,1,"(0, 2, 3, 1, 4)",3353.956066,10,5,0,10
64,8,32,96,0,1,1,"(0, 2, 3, 4, 1)",3403.14466,10,5,0,10
512,4,128,68,0,0,0,"(0, 1, 3, 4, 2)",3375.526546,10,5,0,10
64,32,128,38,0,1,0,"(2, 0, 3, 4, 1)",3378.3179645,10,5,0,10
64,32,32,2,0,1,1,"(0, 4, 2, 3, 1)",3418.356741,10,5,0,10
16,2,32,70,1,1,0,"(0, 4, 3, 1, 2)",3384.5661005,10,5,0,10
256,2,256,74,2,0,1,"(4, 1, 3, 0, 2)",3386.4401305,10,5,0,10
512,2,16,28,0,0,0,"(4, 3, 2, 0, 1)",3390.026282,10,5,0,10
256,16,8,112,2,0,0,"(3, 0, 1, 4, 2)",3375.9283720000003,10,5,0,10
128,16,1,40,2,1,1,"(3, 2, 4, 0, 1)",2142.4995685000004,10,5,0,10
1024,4,32,54,0,1,1,"(1, 3, 0, 4, 2)",3384.851495,10,5,0,10
128,4,4,100,1,0,1,"(4, 1, 0, 3, 2)",3344.442507,10,5,0,10
1024,512,128,32,1,1,1,"(0, 3, 4, 2, 1)",3400.2121020000004,10,5,0,10
1024,8,1,8,0,0,1,"(3, 1, 2, 0, 4)",3419.7114175,10,5,0,10
512,16,4,42,0,1,1,"(1, 3, 4, 2, 0)",3393.432401,10,5,0,10
64,16,256,84,0,0,1,"(2, 4, 0, 3, 1)",3412.2540495000003,10,5,0,10
8,2,2,68,1,1,1,"(4, 3, 2, 1, 0)",399.6208185,10,5,0,10
1024,256,2,6,2,0,0,"(3, 0, 1, 2, 4)",3309.998642,10,5,0,10
512,128,16,30,2,0,1,"(1, 0, 3, 2, 4)",3323.275132,10,5,0,10
128,16,2,110,1,0,0,"(4, 0, 1, 3, 2)",3389.6787365,10,5,0,10
64,2,4,92,1,0,1,"(3, 1, 2, 0, 4)",3349.0862685,10,5,0,10
4,2,8,8,0,1,1,"(2, 1, 3, 4, 0)",684.138369,10,5,0,10
32,2,64,50,1,1,0,"(3, 0, 1, 4, 2)",3331.1670555,10,5,0,10
8,4,256,88,0,0,0,"(1, 0, 4, 2, 3)",3349.4385955,10,5,0,10
512,32,64,80,0,1,1,"(2, 4, 0, 1, 3)",3451.0599005000004,10,5,0,10
512,8,1,116,0,0,0,"(0, 4, 2, 1, 3)",3405.813348,10,5,0,10
256,8,4,78,2,1,1,"(3, 2, 0, 1, 4)",3359.1671845,10,5,0,10
256,128,256,60,0,1,1,"(4, 1, 3, 0, 2)",3340.0959925,10,5,0,10
512,8,8,106,2,1,0,"(3, 4, 2, 1, 0)",3705.735954,10,5,0,10
128,2,16,42,0,1,1,"(0, 4, 1, 3, 2)",3391.1343005,10,5,0,10
512,256,128,72,1,1,1,"(4, 2, 3, 0, 1)",3357.9465375,10,5,0,10
32,8,32,18,2,0,1,"(4, 2, 1, 3, 0)",3417.6060515,10,5,0,10
512,128,32,6,0,0,1,"(3, 4, 2, 0, 1)",3325.3119845,10,5,0,10
1024,8,2,122,2,0,1,"(2, 3, 1, 4, 0)",3427.1253215,10,5,0,10
16,4,16,84,2,1,0,"(0, 4, 1, 3, 2)",3375.5062285,10,5,0,10
256,64,32,16,1,1,1,"(0, 3, 2, 1, 4)",3423.4750245,10,5,0,10
64,32,16,82,0,0,0,"(1, 3, 0, 4, 2)",3387.596893,10,5,0,10
1024,128,128,110,0,0,1,"(0, 1, 4, 3, 2)",3383.5437615,10,5,0,10
128,32,4,64,0,1,1,"(1, 0, 4, 2, 3)",3407.392862,10,5,0,10
128,16,16,84,2,1,1,"(2, 4, 1, 3, 0)",3355.1630155000003,10,5,0,10
128,32,2,56,0,0,1,"(1, 2, 0, 3, 4)",3405.23433,10,5,0,10
64,16,128,14,0,0,0,"(3, 4, 2, 1, 0)",3377.07072,10,5,0,10
64,4,1,44,0,1,1,"(4, 0, 3, 1, 2)",1267.8771725,10,5,0,10
128,16,4,118,0,1,1,"(4, 0, 2, 1, 3)",3366.949776,10,5,0,10
1024,2,32,54,2,0,0,"(2, 0, 3, 1, 4)",3385.7350635000003,10,5,0,10
8,2,8,48,0,1,1,"(0, 1, 3, 4, 2)",1270.6134855,10,5,0,10
256,64,8,118,2,1,1,"(3, 0, 4, 2, 1)",3417.8688835000003,10,5,0,10
64,8,256,78,2,1,1,"(4, 1, 3, 2, 0)",3385.2712055,10,5,0,10
1024,16,4,70,0,0,0,"(2, 0, 4, 3, 1)",3383.3033655,10,5,0,10
32,4,8,122,1,0,1,"(2, 3, 4, 0, 1)",3419.878331,10,5,0,10
16,2,16,106,1,1,1,"(0, 2, 3, 4, 1)",3377.815837,10,5,0,10
128,8,128,30,0,0,0,"(3, 2, 1, 4, 0)",3388.685247,10,5,0,10
1024,2,16,10,0,1,0,"(0, 3, 1, 2, 4)",3462.0083405,10,5,0,10
1024,4,8,94,0,0,1,"(3, 0, 1, 2, 4)",3481.9128195,10,5,0,10
16,2,2,80,1,1,1,"(1, 3, 0, 2, 4)",722.897425,10,5,0,10
16,8,128,72,0,1,0,"(2, 1, 3, 0, 4)",3379.214726,10,5,0,10
128,8,1,80,0,1,1,"(0, 1, 2, 3, 4)",2127.643258,10,5,0,10
32,2,64,74,2,0,1,"(0, 2, 4, 1, 3)",3349.2503735,10,5,0,10
4,2,4,92,1,0,0,"(4, 0, 1, 3, 2)",400.0786895,10,5,0,10
512,4,64,12,0,0,0,"(1, 4, 3, 2, 0)",3390.3954225,10,5,0,10
256,4,8,42,2,1,0,"(4, 2, 3, 1, 0)",3908.2778025,10,5,0,10
256,32,256,100,1,0,1,"(2, 3, 0, 1, 4)",3372.554549,10,5,0,10
512,256,2,112,2,1,0,"(0, 2, 3, 4, 1)",3373.0950385,10,5,0,10
256,128,256,38,2,1,0,"(4, 1, 0, 2, 3)",3344.241061,10,5,0,10
128,16,4,68,0,1,1,"(1, 2, 3, 4, 0)",3367.4871825,10,5,0,10
16,8,1,2,1,0,1,"(4, 1, 2, 3, 0)",1777.529469,10,5,0,10
32,2,64,54,2,1,1,"(3, 0, 4, 1, 2)",3350.8507305000003,10,5,0,10
1024,128,8,8,2,1,0,"(3, 0, 4, 1, 2)",3519.7623545,10,5,0,10
8,4,16,54,0,0,1,"(0, 3, 1, 2, 4)",2145.2207535,10,5,0,10
128,64,8,64,1,1,1,"(1, 0, 4, 3, 2)",3331.1480015,10,5,0,10
256,64,32,62,0,0,0,"(2, 0, 3, 1, 4)",3389.3375225,10,5,0,10
64,4,2,16,0,0,1,"(0, 2, 3, 1, 4)",2140.9745235,10,5,0,10
64,32,64,108,2,1,0,"(0, 3, 4, 1, 2)",3385.0549005000003,10,5,0,10
1024,256,16,62,0,1,1,"(4, 1, 2, 0, 3)",3415.209447,10,5,0,10
256,4,16,2,1,1,1,"(3, 2, 4, 1, 0)",3395.7047915000003,10,5,0,10
128,16,64,98,1,1,1,"(0, 4, 1, 2, 3)",3393.154455,10,5,0,10
128,2,1,80,2,1,1,"(1, 4, 3, 0, 2)",2155.809068,10,5,0,10
256,2,8,26,1,0,0,"(0, 4, 1, 2, 3)",3387.7957255,10,5,0,10
16,4,64,30,2,1,0,"(0, 2, 3, 1, 4)",3416.9079735,10,5,0,10
32,2,2,44,2,1,1,"(4, 3, 2, 0, 1)",1261.7814085,10,5,0,10
256,4,4,60,2,1,1,"(0, 3, 2, 4, 1)",3384.3706165000003,10,5,0,10
512,128,8,36,1,0,0,"(3, 0, 1, 4, 2)",3311.7201945,10,5,0,10
64,2,2,28,2,1,1,"(4, 2, 3, 0, 1)",2136.775278,10,5,0,10
64,4,2,120,2,0,0,"(0, 3, 2, 1, 4)",2111.3387205,10,5,0,10
512,32,64,48,2,0,1,"(1, 3, 2, 0, 4)",3415.9390670000003,10,5,0,10
512,16,256,24,1,1,0,"(2, 1, 4, 0, 3)",3348.313627,10,5,0,10
1024,128,1,26,2,0,1,"(1, 2, 0, 4, 3)",3351.303083,10,5,0,10
512,8,8,38,2,1,0,"(2, 4, 3, 0, 1)",3385.128287,10,5,0,10
128,4,128,24,1,0,1,"(0, 1, 3, 2, 4)",3394.4658385,10,5,0,10
64,32,256,104,1,1,1,"(0, 2, 3, 4, 1)",3399.0069975,10,5,0,10
32,4,8,124,0,0,0,"(1, 4, 2, 0, 3)",3385.5799575,10,5,0,10
256,8,1,92,1,1,1,"(1, 4, 3, 2, 0)",3416.209761,10,5,0,10
1024,2,4,32,1,1,0,"(4, 0, 3, 1, 2)",3374.6049125,10,5,0,10
512,64,256,64,0,0,0,"(2, 3, 0, 4, 1)",3442.847963,10,5,0,10
4,2,128,22,0,0,0,"(2, 3, 0, 4, 1)",3360.5884685,10,5,0,10
512,4,8,6,1,1,0,"(2, 4, 0, 3, 1)",3386.7803400000003,10,5,0,10
256,32,2,20,1,0,0,"(2, 0, 4, 3, 1)",3393.491185,10,5,0,10
512,8,1,82,2,0,0,"(0, 4, 2, 1, 3)",3379.4844085,10,5,0,10
8,4,2,20,1,0,0,"(1, 2, 3, 4, 0)",393.283455,10,5,0,10
1024,4,32,80,1,1,0,"(1, 3, 0, 4, 2)",3358.918943,10,5,0,10
1024,128,8,34,1,1,0,"(0, 3, 2, 4, 1)",3476.566043,10,5,0,10
512,32,16,64,2,1,0,"(0, 1, 3, 4, 2)",3383.3405525,10,5,0,10
64,16,32,14,2,0,1,"(4, 1, 3, 0, 2)",3335.5408415,10,5,0,10
256,2,2,66,1,1,1,"(2, 4, 0, 3, 1)",3340.558295,10,5,0,10
1024,32,16,102,1,1,0,"(0, 1, 2, 3, 4)",3390.9211495,10,5,0,10
1024,128,16,92,2,1,1,"(0, 2, 1, 4, 3)",3368.222822,10,5,0,10
64,4,32,58,1,0,0,"(2, 3, 4, 0, 1)",3380.9904225,10,5,0,10
256,4,64,124,1,0,1,"(4, 0, 3, 2, 1)",3350.473919,10,5,0,10
512,256,64,68,0,0,0,"(3, 4, 0, 1, 2)",3372.1841475,10,5,0,10
128,64,2,32,2,0,0,"(2, 1, 0, 3, 4)",3330.3108540000003,10,5,0,10
32,8,128,24,0,1,0,"(3, 1, 2, 0, 4)",3340.2146465,10,5,0,10
256,128,4,122,2,1,1,"(4, 3, 2, 0, 1)",3388.482721,10,5,0,10
256,2,16,82,0,1,0,"(4, 3, 0, 1, 2)",3427.7164165,10,5,0,10
64,16,4,28,1,1,0,"(4, 1, 0, 2, 3)",3431.344402,10,5,0,10
1024,2,64,46,1,1,1,"(3, 2, 4, 0, 1)",3421.7008575,10,5,0,10
512,8,256,74,0,1,0,"(0, 4, 3, 2, 1)",3367.3938205,10,5,0,10
32,2,32,28,2,0,1,"(0, 2, 3, 1, 4)",3726.296216,10,5,0,10
32,4,8,92,2,1,1,"(1, 0, 2, 3, 4)",3406.28426,10,5,0,10
8,4,256,10,1,0,0,"(4, 1, 0, 2, 3)",3376.732496,10,5,0,10
128,16,256,78,1,0,0,"(3, 1, 4, 2, 0)",3377.262811,10,5,0,10
1024,8,1,84,2,1,1,"(1, 4, 0, 3, 2)",3429.6392375,10,5,0,10
16,2,128,98,0,0,0,"(4, 0, 2, 1, 3)",3372.9700135000003,10,5,0,10
64,2,2,24,2,1,0,"(3, 2, 1, 4, 0)",2125.9790685,10,5,0,10
256,64,256,12,2,0,1,"(2, 1, 4, 0, 3)",3367.251655,10,5,0,10
256,64,8,62,0,1,1,"(1, 3, 4, 2, 0)",3414.8952280000003,10,5,0,10
8,2,256,6,1,0,1,"(4, 2, 1, 0, 3)",3384.622615,10,5,0,10
1024,8,256,112,1,1,1,"(0, 3, 2, 1, 4)",3446.4237605,10,5,0,10
512,4,1,28,2,1,1,"(2, 4, 3, 1, 0)",3398.2442375,10,5,0,10
256,4,64,10,2,1,1,"(1, 0, 3, 2, 4)",3356.366053,10,5,0,10
8,2,128,54,2,0,1,"(0, 3, 4, 1, 2)",3394.837477,10,5,0,10
16,4,16,60,2,1,1,"(3, 2, 4, 1, 0)",3368.570082,10,5,0,10
8,4,64,70,2,1,0,"(3, 0, 2, 1, 4)",3392.078749,10,5,0,10
16,2,4,88,2,0,1,"(0, 1, 3, 2, 4)",1275.7439475,10,5,0,10
512,8,64,40,1,1,0,"(2, 1, 4, 0, 3)",3360.357415,10,5,0,10
128,32,8,92,0,1,0,"(1, 3, 2, 4, 0)",3370.151631,10,5,0,10
128,2,4,28,1,0,0,"(4, 2, 0, 3, 1)",3373.511573,10,5,0,10
512,256,2,66,2,1,0,"(1, 2, 0, 4, 3)",3349.7354575,10,5,0,10
8,2,2,4,0,1,0,"(2, 4, 3, 1, 0)",942.887219,10,5,0,10
1024,512,128,18,0,0,1,"(2, 1, 0, 3, 4)",3397.7043825,10,5,0,10
256,16,32,84,2,0,1,"(1, 3, 4, 2, 0)",3402.9519365,10,5,0,10
64,4,32,114,2,1,1,"(4, 2, 1, 3, 0)",3380.6086915,10,5,0,10
128,4,64,96,1,0,1,"(0, 3, 1, 4, 2)",3353.7922605000003,10,5,0,10
512,4,2,2,2,1,0,"(4, 3, 2, 0, 1)",3325.2667895,10,5,0,10
1024,16,32,110,2,1,0,"(3, 0, 1, 2, 4)",3385.97793,10,5,0,10
512,64,4,42,2,0,0,"(2, 0, 1, 4, 3)",3331.4196840000004,10,5,0,10
256,64,4,76,2,1,1,"(0, 4, 3, 1, 2)",3377.3623645,10,5,0,10
256,64,16,128,2,1,1,"(0, 1, 3, 4, 2)",3399.3970825,10,5,0,10
256,8,64,78,0,1,1,"(4, 2, 0, 3, 1)",3367.5884825,10,5,0,10
128,4,2,32,0,1,1,"(4, 2, 1, 0, 3)",3542.729064,10,5,0,10
1024,64,2,64,0,0,0,"(3, 4, 1, 2, 0)",3382.415214,10,5,0,10
1024,4,128,14,0,0,1,"(4, 3, 1, 0, 2)",3427.6058085,10,5,0,10
256,2,4,82,0,0,1,"(4, 0, 3, 1, 2)",3938.778195,10,5,0,10
128,64,4,122,0,1,0,"(0, 2, 3, 1, 4)",3392.5234345,10,5,0,10
256,128,4,88,2,0,0,"(2, 4, 1, 3, 0)",3370.180456,10,5,0,10
128,64,64,124,2,0,1,"(0, 4, 1, 2, 3)",3464.6677405,10,5,0,10
512,32,2,60,0,0,1,"(0, 1, 3, 2, 4)",3426.28785,10,5,0,10
64,2,128,106,1,1,1,"(0, 1, 4, 2, 3)",3394.9374615,10,5,0,10
16,2,8,68,1,0,1,"(1, 2, 0, 4, 3)",2112.912727,10,5,0,10
128,4,4,82,2,0,1,"(3, 2, 4, 0, 1)",3397.5777265,10,5,0,10
512,64,128,10,1,1,0,"(2, 0, 3, 4, 1)",3416.3839965,10,5,0,10
128,2,128,46,2,1,0,"(3, 4, 1, 2, 0)",3370.2524455,10,5,0,10
32,16,256,8,0,1,0,"(0, 3, 1, 2, 4)",3379.732173,10,5,0,10
16,2,1,40,0,1,0,"(0, 3, 2, 1, 4)",390.888325,10,5,0,10
1024,128,64,54,1,1,0,"(3, 1, 0, 4, 2)",3377.360514,10,5,0,10
1024,32,256,120,0,1,1,"(3, 4, 1, 0, 2)",3369.5403945,10,5,0,10
32,2,32,34,1,0,0,"(1, 2, 3, 4, 0)",3329.5511925,10,5,0,10
256,2,32,94,2,1,1,"(2, 4, 1, 0, 3)",3368.260612,10,5,0,10
512,4,256,28,2,1,0,"(2, 1, 3, 0, 4)",3391.7085610000004,10,5,0,10
512,8,16,36,2,1,0,"(1, 4, 3, 2, 0)",3374.432617,10,5,0,10
1024,4,4,52,1,1,1,"(1, 0, 3, 2, 4)",3393.1837855,10,5,0,10
8,2,16,90,1,1,1,"(2, 0, 1, 4, 3)",2181.9848975,10,5,0,10
128,8,16,20,0,1,1,"(0, 2, 1, 4, 3)",3404.570387,10,5,0,10
1024,32,32,72,1,1,1,"(2, 0, 1, 4, 3)",3399.4782805,10,5,0,10
16,8,32,40,1,1,1,"(0, 4, 1, 3, 2)",3394.2119425,10,5,0,10
128,16,1,114,0,0,0,"(0, 2, 1, 3, 4)",2134.303409,10,5,0,10
32,2,8,110,1,0,1,"(1, 3, 4, 0, 2)",3409.554908,10,5,0,10
32,4,32,60,0,1,0,"(0, 4, 3, 1, 2)",3307.919958,10,5,0,10
1024,32,32,62,1,1,0,"(3, 0, 2, 1, 4)",3437.707628,10,5,0,10
16,2,4,110,1,0,0,"(3, 4, 2, 0, 1)",1299.060095,10,5,0,10
1024,128,128,90,2,0,1,"(3, 4, 0, 2, 1)",3414.9799825,10,5,0,10
4,2,128,30,0,0,1,"(0, 2, 3, 4, 1)",3319.1986695,10,5,0,10
256,8,64,26,0,0,0,"(4, 3, 1, 0, 2)",3436.173255,10,5,0,10
1024,8,128,116,0,0,1,"(4, 3, 2, 0, 1)",3416.6299525,10,5,0,10
256,128,1,112,1,1,0,"(2, 1, 3, 4, 0)",3382.3785235,10,5,0,10
1024,64,4,54,2,1,0,"(3, 4, 2, 1, 0)",3302.153946,10,5,0,10
8,4,4,20,2,1,0,"(1, 3, 2, 4, 0)",678.618003,10,5,0,10
128,16,32,2,2,1,0,"(1, 4, 2, 0, 3)",3356.984798,10,5,0,10
1024,8,256,92,0,1,0,"(4, 2, 0, 1, 3)",3397.3261135,10,5,0,10
16,2,128,4,1,1,0,"(2, 0, 1, 3, 4)",3341.018278,10,5,0,10
64,16,128,122,2,0,0,"(3, 1, 2, 0, 4)",3368.0933635,10,5,0,10
256,2,256,74,2,1,1,"(4, 2, 1, 3, 0)",3394.054,10,5,0,10
512,256,8,112,1,0,1,"(3, 2, 1, 0, 4)",3380.7449755,10,5,0,10
256,8,64,12,1,1,0,"(3, 0, 1, 2, 4)",3348.800892,10,5,0,10
64,2,4,92,2,0,0,"(0, 4, 1, 2, 3)",3395.4113845,10,5,0,10
256,8,2,104,1,0,1,"(3, 4, 1, 2, 0)",3440.393981,10,5,0,10
64,4,4,104,1,0,0,"(1, 0, 3, 4, 2)",3366.591721,10,5,0,10
64,2,1,32,2,0,0,"(4, 3, 2, 0, 1)",1237.5612465,10,5,0,10
32,4,8,62,2,1,1,"(1, 0, 2, 4, 3)",3393.4533405,10,5,0,10
16,4,16,8,1,1,1,"(0, 3, 1, 4, 2)",3397.1281985,10,5,0,10
8,4,8,102,1,0,0,"(3, 4, 2, 1, 0)",1262.2673845,10,5,0,10
1024,2,128,68,1,1,0,"(3, 1, 2, 4, 0)",3372.9197805,10,5,0,10
128,2,32,112,1,0,1,"(0, 3, 2, 1, 4)",3411.2459015000004,10,5,0,10
512,128,16,102,1,0,0,"(2, 3, 4, 1, 0)",3412.2721300000003,10,5,0,10
512,128,16,24,1,0,1,"(4, 3, 2, 1, 0)",3401.0180675,10,5,0,10
64,2,256,30,2,0,1,"(4, 3, 1, 2, 0)",3366.8024785,10,5,0,10
1024,2,1,16,0,0,0,"(4, 2, 0, 1, 3)",3373.216371,10,5,0,10
256,64,32,46,0,0,1,"(0, 2, 4, 3, 1)",3412.844852,10,5,0,10
512,2,8,12,0,0,0,"(2, 0, 3, 4, 1)",3706.8349685,10,5,0,10
512,128,128,102,1,0,1,"(2, 3, 0, 4, 1)",3437.8834435,10,5,0,10
512,2,1,90,0,1,0,"(3, 2, 1, 0, 4)",3411.844127,10,5,0,10
128,64,64,76,2,1,0,"(1, 0, 4, 2, 3)",3383.569776,10,5,0,10
16,2,8,16,1,0,0,"(1, 0, 4, 3, 2)",2088.4958665,10,5,0,10
128,16,8,118,0,1,1,"(2, 3, 4, 1, 0)",3393.310339,10,5,0,10
128,32,2,8,1,1,0,"(1, 3, 4, 0, 2)",3445.789134,10,5,0,10
128,64,256,32,0,1,1,"(0, 2, 1, 3, 4)",3330.849833,10,5,0,10
512,2,1,40,2,0,0,"(3, 0, 1, 4, 2)",3371.31748,10,5,0,10
256,8,1,126,0,1,1,"(1, 3, 0, 2, 4)",3424.5513025,10,5,0,10
256,2,64,108,2,1,1,"(1, 3, 0, 2, 4)",3411.5380185,10,5,0,10
64,16,64,6,0,0,1,"(1, 4, 0, 3, 2)",3402.0467120000003,10,5,0,10
16,2,256,68,1,0,0,"(2, 0, 3, 4, 1)",3368.064983,10,5,0,10
1024,512,4,120,1,1,1,"(3, 1, 2, 4, 0)",3399.229814,10,5,0,10
1024,4,256,44,0,1,1,"(1, 4, 0, 3, 2)",3330.615698,10,5,0,10
32,2,128,60,0,0,1,"(1, 0, 2, 4, 3)",3405.4398175,10,5,0,10
1024,256,8,42,0,1,0,"(1, 0, 4, 3, 2)",3372.409997,10,5,0,10
1024,128,128,84,1,1,0,"(1, 0, 3, 2, 4)",3349.1557270000003,10,5,0,10
64,4,64,62,0,1,0,"(2, 0, 1, 4, 3)",3333.7548075,10,5,0,10
64,16,32,80,2,0,1,"(2, 0, 4, 1, 3)",3360.1186275,10,5,0,10
64,8,32,16,0,0,1,"(1, 2, 4, 3, 0)",3386.603083,10,5,0,10
256,128,32,74,0,1,0,"(0, 3, 2, 4, 1)",3322.64801,10,5,0,10
4,2,8,18,2,0,1,"(0, 1, 4, 3, 2)",694.2274545,10,5,0,10
16,2,4,52,2,1,1,"(2, 3, 1, 4, 0)",1278.2706125,10,5,0,10
64,2,8,50,1,0,1,"(2, 4, 0, 1, 3)",3413.2872395,10,5,0,10
256,16,16,76,2,0,1,"(1, 4, 2, 3, 0)",3362.065113,10,5,0,10
1024,8,32,68,1,1,0,"(0, 1, 2, 3, 4)",3523.605141,10,5,0,10
256,8,8,112,1,0,0,"(2, 3, 4, 0, 1)",3370.4240835,10,5,0,10
16,8,1,82,0,0,1,"(1, 3, 4, 2, 0)",393.778885,10,5,0,10
256,64,128,50,0,1,1,"(1, 2, 0, 3, 4)",3396.5435095000003,10,5,0,10
8,4,32,6,2,0,0,"(4, 2, 0, 1, 3)",3405.7593515,10,5,0,10
