tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,compute_time,energy,iterations,wait_after_run
64,16,8,2,24.172544,140.0594610149186,10,0
512,1024,64,4,1.795072,87.27280319049804,10,0
16,8,16,8,312.200128,63.30155929832538,10,0
256,256,1,4,18.499584,166.93060637316484,10,0
64,2,8,1,156.867584,415.3985218905858,10,0
256,128,32,32,6.57408,96.836996358765,10,0
128,16,16,4,38.960128,175.01393297877806,10,0
16,512,4,1,11.569152,132.39035288346494,10,0
1024,1024,2,256,17.708032,152.54167260963624,10,0
1024,1024,4,4,5.16608,104.00894712762066,10,0
2,1024,1,64,32.103424,185.38731110141603,10,0
512,64,8,16,10.512384,107.24158040887885,10,0
4,32,2,1,182.938624,59.91741467466991,10,0
256,256,1,32,32.24576,204.404611857394,10,0
8,128,1,32,33.933248,172.92703278754595,10,0
256,256,32,8,3.707904,92.26225653430046,10,0
1024,128,16,4,6.32,98.18484850745077,10,0
256,2,1,2,178.072576,58.23090720844376,10,0
128,32,128,1,19.016704,124.61251105044774,10,0
512,16,256,2,37.527552,160.85147222751007,10,0
256,8,1,8,49.958944,209.62812373052003,10,0
32,16,2,2,46.981152,203.0536648563347,10,0
64,1024,32,1,2.329504,90.73032651252304,10,0
256,512,256,4,3.1744,89.94864357145913,10,0
256,2,2,1,127.351808,391.4610109659136,10,0
4,1,1,1,5651.618816,272.08918016460586,10,0
2,1024,1,256,35.672064,192.2865454144464,10,0
1024,2,1,2,178.102272,58.589578185242914,10,0
32,512,16,64,4.107264,93.07625769214388,10,0
8,8,1,1,348.312544,65.39773145223427,10,0
64,64,64,16,12.232768,110.43696622046278,10,0
128,1024,16,64,1.595392,84.75790374496147,10,0
512,512,16,32,2.400256,87.73430815299706,10,0
2,8,2,4,1598.193536,114.08691448948404,10,0
512,128,1,1,21.394432,193.2095789903474,10,0
512,1,8,1,310.632448,63.80624300092917,10,0
64,256,1,128,24.592256,181.7542385332599,10,0
512,64,1,2,37.58272,235.63198226589623,10,0
8,256,1,64,32.259072,173.35652745078303,10,0
256,128,32,4,6.099968,94.83419880937424,10,0
16,512,16,16,6.700032,100.22189716088002,10,0
32,64,8,64,22.708224,133.28620563582453,10,0
32,512,1,1,15.44704,172.08394956330756,10,0
1024,256,8,2,4.908032,101.15032114181608,10,0
64,128,2,64,6.072256,102.64427519225316,10,0
128,1024,2,128,16.655392,146.69701051519132,10,0
256,512,8,32,2.690048,91.07134782035294,10,0
64,128,16,32,6.043648,96.54428906823011,10,0
1024,128,2,128,6.40304,91.6841379044728,10,0
128,512,1,2,8.520832,129.9140989967884,10,0
16,512,1,128,8.479744,116.75051500076071,10,0
64,128,8,32,5.842944,94.6314586875596,10,0
1024,512,8,128,2.36032,86.62193057332077,10,0
16,1024,8,8,3.991552,93.79472554639408,10,0
256,1024,4,4,4.622336,102.47956652285929,10,0
32,512,1,256,23.596032,175.69830485949436,10,0
1024,1024,2,4,7.663616,116.23310123444207,10,0
8,512,2,256,26.085376,160.260413466245,10,0
16,512,4,2,4.87424,102.38703950183074,10,0
64,4,1,1,81.73552,312.15380514620426,10,0
1024,8,4,8,51.185664,191.09705725909703,10,0
512,64,2,4,10.056672,130.12657264145224,10,0
128,128,1,32,6.986752,114.47188248938676,10,0
128,128,8,4,4.149152,91.6589614362954,10,0
4,64,1,16,111.792128,341.73409766146904,10,0
8,64,4,4,52.52608,205.4762577906062,10,0
16,16,4,8,101.732256,298.33982413656395,10,0
1024,4,8,2,94.060544,279.2631890089896,10,0
4,64,2,64,176.504832,58.20998200325643,10,0
64,1024,16,1,2.395072,91.84654284320864,10,0
512,64,4,2,9.140032,115.63803896014362,10,0
1024,256,2,2,13.11328,142.2100027435543,10,0
32,256,2,8,5.203968,104.633759410577,10,0
256,64,64,16,12.258304,108.34405909933145,10,0
64,64,2,1,21.435392,175.413739491322,10,0
1024,512,32,16,2.305024,87.43152314186977,10,0
64,1,8,1,310.636544,62.156122053537466,10,0
8,1,4,1,2898.799616,162.44326554161478,10,0
512,32,8,1,13.29664,120.22225254320024,10,0
8,64,8,4,53.963776,204.0476576092584,10,0
256,8,1,4,48.733184,210.6502982478416,10,0
128,128,1,8,30.30016,203.81051364319296,10,0
1024,8,32,4,73.428992,234.66562437251343,10,0
2,64,1,16,231.779328,59.56955985041858,10,0
512,128,4,8,4.330496,96.21981351824964,10,0
8,128,2,8,28.013536,158.6707350336201,10,0
8,256,4,128,38.989824,177.76619638921014,10,0
256,256,64,2,3.551232,89.14737745854501,10,0
8,4,1,4,742.587392,79.27746896656943,10,0
1024,1024,8,16,3.277824,93.42922149262871,10,0
4,1024,1,32,12.132512,129.183581820155,10,0
1024,256,8,8,4.187136,95.75771857635156,10,0
32,1024,8,2,4.79232,100.66292710639593,10,0
128,512,16,4,2.530208,89.20121554709422,10,0
1024,2,1024,1,252.526624,58.95718706877913,10,0
32,1024,16,64,2.554816,88.79681365048835,10,0
8,256,2,4,15.32928,132.6640550491118,10,0
512,32,16,4,20.30592,134.96856626613013,10,0
256,1024,16,16,2.300928,88.52174603982785,10,0
128,512,16,16,2.292736,87.77150532344498,10,0
512,1,512,1,503.75168,70.61950442679844,10,0
512,4,64,2,144.446464,374.70047627265495,10,0
1024,8,1,8,49.968128,210.19416535403087,10,0
256,256,4,4,6.54848,114.22895076074704,10,0
16,256,2,1,24.230912,191.305916799062,10,0
1024,32,32,8,20.708448,127.2080088120854,10,0
32,4,8,4,196.581376,57.53902163691312,10,0
512,256,2,2,12.71296,140.52128523299726,10,0
128,64,2,4,8.53184,114.39870776179102,10,0
16,128,4,64,22.674304,136.3453762525259,10,0
512,256,4,64,3.407872,92.6039254080557,10,0
512,16,4,8,25.962496,140.54000821644084,10,0
256,128,16,64,6.75328,97.02211410950062,10,0
1024,64,64,16,12.266496,108.22723380275912,10,0
32,8,32,4,153.245696,395.4533816576297,10,0
32,128,32,4,10.14784,105.5743415215752,10,0
16,2,16,2,783.325184,79.88662324662337,10,0
16,1024,2,128,10.74688,123.49881270275102,10,0
512,512,64,16,2.241536,86.31485198748842,10,0
64,8,32,4,75.044864,238.5132067047636,10,0
512,128,128,8,6.270912,95.26944473452274,10,0
64,4,4,4,96.786432,285.5814653182585,10,0
32,256,1,1,19.749888,185.731309806,10,0
2,256,2,2,60.704768,265.10701832225084,10,0
256,16,64,1,37.54896,162.22866726254892,10,0
256,512,1,64,37.194752,227.5233787080199,10,0
1024,4,512,2,143.368192,374.1485775663795,10,0
256,64,32,4,10.710016,105.70101575819406,10,0
512,32,8,2,12.954624,114.72916165169642,10,0
4,64,4,16,167.367648,58.17123913161605,10,0
512,1024,32,2,2.336768,88.13264184744125,10,0
1024,256,8,32,4.296704,93.81609014904802,10,0
512,128,16,4,6.100992,99.95999742857342,10,0
64,64,1,1,22.95296,211.0549754795377,10,0
512,256,2,128,10.600448,124.54102985808002,10,0
128,8,2,8,49.979392,197.74375032879905,10,0
16,256,16,4,11.16368,111.70200140976029,10,0
1024,256,8,1,7.825408,114.02028733258626,10,0
2,1024,2,32,30.206976,174.18490368357308,10,0
512,128,16,64,6.764544,99.6914830401497,10,0
64,64,64,8,11.201696,108.0681856686998,10,0
512,512,1,256,34.496512,218.5794819085921,10,0
256,1024,2,2,5.5552,112.71662454812972,10,0
512,1024,32,1,3.017728,93.13511927654974,10,0
1024,4,1,4,93.922304,308.48039863173824,10,0
64,128,4,4,4.060128,95.6389729581947,10,0
256,8,2,4,48.528384,198.07845922761928,10,0
64,1024,2,4,6.811552,114.70664231784622,10,0
8,256,4,4,15.735648,127.8264929831888,10,0
16,16,8,1,92.265472,288.2071217108651,10,0
32,32,8,1,23.583744,142.77536582646468,10,0
32,2,2,1,350.271648,63.83602232491054,10,0
128,256,4,4,6.214528,109.02823012606252,10,0
8,1024,8,4,5.252096,100.55655613313502,10,0
1024,32,256,4,19.90144,125.68553722792758,10,0
8,1024,4,1,13.929472,142.19132553202402,10,0
32,1024,8,128,2.736288,90.61018102419268,10,0
2,128,1,4,110.652416,378.1533428953088,10,0
1024,32,16,8,20.184064,127.7196218258339,10,0
64,4,2,1,80.206848,288.5005453699874,10,0
128,128,128,1,5.574656,95.61639884028216,10,0
32,16,16,4,77.743104,248.78304930101552,10,0
512,8,128,4,76.872704,240.3973105943712,10,0
1024,128,512,2,5.504032,97.4598939597664,10,0
16,1024,16,32,4.063232,93.30647481668734,10,0
256,1024,32,1,3.033088,92.3646809940524,10,0
32,512,2,256,9.930624,124.73264012332416,10,0
64,1024,2,8,10.867712,131.2118935535801,10,0
256,4,1,2,90.927104,313.44895659362857,10,0
512,8,128,8,85.56544,258.0876311815447,10,0
16,1024,2,4,16.845984,149.55938407496043,10,0
128,4,16,1,92.626944,280.47975036480284,10,0
8,4,1,1,688.772096,79.99444278234331,10,0
512,256,2,256,4.076544,98.55060109355212,10,0
512,1024,1,256,37.922816,235.66922099704345,10,0
1024,8,1024,1,72.945664,234.0989839675128,10,0
4,128,4,64,95.064032,297.5840561648995,10,0
1024,256,1,1,16.88064,176.92179617077718,10,0
1024,64,32,1,7.334752,98.81413972237004,10,0
256,128,4,64,6.07216,98.2906154499513,10,0
32,256,4,16,6.042624,100.75516423687444,10,0
64,1024,4,64,5.786624,106.10997060063885,10,0
4,512,2,32,26.487808,156.67386422674957,10,0
64,256,64,8,3.412992,90.01851866296205,10,0
4,128,1,32,67.08736,248.0775158639143,10,0
4,8,2,2,779.819136,83.73588817620542,10,0
256,8,16,8,78.65856,248.21982042921672,10,0
2,1024,1,128,32.9984,186.771445146722,10,0
16,32,16,2,51.732576,194.3494537505383,10,0
1024,1024,2,1,8.002624,125.2553531970182,10,0
256,128,256,2,5.538624,104.3975703034917,10,0
256,1024,2,512,14.273536,147.4815464008081,10,0
16,16,2,2,92.910432,306.42261554695204,10,0
512,8,128,2,76.30848,241.2692002411348,10,0
128,256,4,128,4.418496,96.26513765027272,10,0
64,128,16,64,6.74832,99.3735457429232,10,0
128,256,4,2,10.266624,121.97959402205774,10,0
128,32,32,4,19.168352,123.6147651005836,10,0
512,64,64,8,11.25072,107.7823909847192,10,0
1024,2,2,1,137.607168,405.6824176540609,10,0
512,1024,8,2,3.908608,98.8771602804352,10,0
512,512,32,1,2.942976,93.56234747249434,10,0
128,128,32,4,5.771264,98.25197604791924,10,0
8,128,8,16,61.474816,219.7554665983582,10,0
512,2,16,2,196.776064,58.97631703191626,10,0
512,8,16,8,78.660608,247.1575415899168,10,0
2,256,1,16,66.594816,264.3625664570222,10,0
32,64,1,1,56.513472,328.32128738972824,10,0
4,16,4,2,399.639552,67.90351613397313,10,0
1024,32,8,16,20.240384,128.49208134012167,10,0
16,256,4,128,13.225984,117.89079102411348,10,0
1024,1024,16,64,1.595392,84.47856657339854,10,0
64,64,1,16,8.187904,114.82137299283607,10,0
16,4,4,4,384.704512,67.93241779297682,10,0
128,1,2,1,252.651424,61.98703922659229,10,0
1024,512,8,8,3.593216,94.70555548478956,10,0
1024,16,128,2,38.280192,165.82738797246668,10,0
128,512,1,1,13.519872,167.18345024213937,10,0
32,32,2,16,27.640832,147.83343748244636,10,0
1024,64,1,64,12.075008,120.84703342284628,10,0
32,512,4,128,4.352,95.64351048467547,10,0
256,8,128,2,76.18048,241.631559942638,10,0
512,32,2,1,23.860224,187.83585968157445,10,0
1024,256,32,1,3.1744,91.93455305730328,10,0
128,16,8,4,25.561056,141.4364449074384,10,0
64,64,16,2,7.092224,100.37794285111484,10,0
256,32,16,2,13.391776,112.10842933334492,10,0
2,8,2,1,1474.852864,111.64809024218243,10,0
128,2,64,1,260.160512,61.858571361160266,10,0
256,128,16,1,5.004288,99.19273074897144,10,0
8,256,4,8,15.972352,125.5941150574125,10,0
64,1024,8,32,1.6752,87.7839307443008,10,0
32,8,1,2,92.589056,318.57299271473613,10,0
32,32,1,8,26.148864,160.97358938453652,10,0
512,2,1,1,131.14368,443.5480632947264,10,0
32,64,8,1,12.522496,117.24011883708432,10,0
1024,1024,1,1,12.793024,156.5353669837597,10,0
1024,128,1,4,30.57664,206.99842512747668,10,0
512,128,4,128,6.531072,99.61482245147243,10,0
1024,256,1,2,13.7144,153.3640423341941,10,0
64,8,1,1,45.921344,239.68126211112173,10,0
128,256,2,16,14.129152,137.0111304397638,10,0
8,128,2,64,63.45728,229.47183746242192,10,0
16,1024,1,64,27.71968,191.3776780534488,10,0
256,64,2,1,29.104128,203.23773269379268,10,0
128,1024,2,512,13.08976,137.02209517149748,10,0
8,8,2,4,376.959904,66.11616562978556,10,0
128,2,128,1,259.46112,60.6703763775751,10,0
8,128,1,2,26.76736,184.6244815788428,10,0
512,256,1,1,16.580608,178.21492335598413,10,0
8,2,4,1,1432.056832,108.30282424087352,10,0
8,128,4,8,29.020224,154.80614041728478,10,0
16,1024,1,32,26.92608,190.24839946407448,10,0
1024,2,256,2,269.950976,61.07285853795931,10,0
32,1024,2,256,11.695104,129.38520190299994,10,0
16,4,1,1,349.770752,67.10730215638483,10,0
16,128,8,4,14.398464,119.11077372489852,10,0
256,256,8,1,7.760896,114.4050122348392,10,0
32,256,8,8,5.83472,99.20114520653496,10,0
128,16,64,1,37.4016,162.6972145232204,10,0
16,1024,16,2,3.059776,91.48973583819672,10,0
128,1024,128,2,2.366464,88.00063505082154,10,0
128,16,4,1,23.550976,148.42981925488607,10,0
64,1024,32,16,1.754048,86.44978097499447,10,0
1024,32,32,16,21.51424,128.83831539289437,10,0
32,128,8,2,7.197696,106.82929811014112,10,0
1024,256,256,4,3.270656,89.76026851565892,10,0
16,256,4,2,7.794688,110.44562186586528,10,0
128,32,2,2,14.006272,131.46621167843747,10,0
32,32,16,32,43.305984,183.36930638909288,10,0
64,512,2,8,12.803072,138.85880009920865,10,0
1024,512,512,1,3.63632,92.363365529537,10,0
32,32,16,8,40.102912,170.7263439223766,10,0
32,32,2,8,26.036128,149.90416257856114,10,0
8,1024,1,2,33.878016,228.0342397972865,10,0
512,64,64,1,10.923008,107.55825376389278,10,0
256,4,8,1,83.013632,269.72825645872405,10,0
512,1024,2,256,17.434624,148.42488839716228,10,0
512,4,16,2,94.844768,280.7572628001758,10,0
1024,256,4,128,3.815424,95.92136018714363,10,0
128,512,32,4,2.161664,88.18201331768294,10,0
64,256,2,16,7.473152,113.79409456219464,10,0
32,512,32,4,3.437568,90.98239277037035,10,0
512,4,128,4,153.867264,397.3046169607922,10,0
1,256,1,4,119.21408,425.68558131428045,10,0
32,256,1,16,21.906432,169.9770019424566,10,0
512,256,64,8,3.69872,90.4974325207473,10,0
64,128,2,4,4.34272,100.9060780797788,10,0
128,64,1,64,12.078112,121.49905490261573,10,0
64,1,2,1,252.658592,61.240406665232605,10,0
512,1024,8,64,3.611648,94.3120818770181,10,0
256,128,1,1,21.146624,193.52099420146328,10,0
256,2,256,1,259.733344,62.69181566119591,10,0
512,512,2,32,14.516224,140.19433750180866,10,0
1024,512,4,256,6.083584,106.81201274271226,10,0
512,16,16,2,25.829376,139.01224596203895,10,0
512,512,2,1,9.483264,133.7939273010997,10,0
2,512,1,4,36.606976,212.013281916855,10,0
128,64,32,1,6.993824,98.44064463926053,10,0
32,32,1,2,24.715264,172.14088106415292,10,0
16,64,1,8,27.343872,163.56624331923476,10,0
1024,16,4,16,39.761824,170.75632571912044,10,0
512,32,4,4,13.299712,118.74157446685037,10,0
1024,64,8,2,8.045568,105.4154622180053,10,0
256,4,8,2,93.858816,280.8749868771968,10,0
32,32,4,1,23.750528,151.15753214535698,10,0
16,16,1,8,100.432896,314.52169886009364,10,0
256,2,1,1,122.433536,412.8772445678176,10,0
512,512,64,8,2.239488,86.39362211856486,10,0
1024,128,64,1,6.162464,96.98693224935168,10,0
64,32,8,4,13.126688,115.62844458462156,10,0
128,1024,16,32,1.968128,86.73885373048054,10,0
256,512,8,1,5.68832,106.44924386020814,10,0
256,64,32,8,10.796128,105.63768506939394,10,0
16,1024,16,64,4.409344,95.13059303701262,10,0
64,1024,4,256,5.352448,104.6935113667884,10,0
32,64,4,64,21.822464,135.29100290256017,10,0
4,512,4,4,17.860608,143.72860164277168,10,0
128,64,8,16,10.637216,109.25022381637496,10,0
256,512,1,2,8.800256,133.8281797652805,10,0
1024,64,64,8,12.228608,107.59760793717398,10,0
1,32,1,16,927.049792,88.42150986613639,10,0
1024,64,2,64,11.280384,112.5355052640076,10,0
128,64,4,32,10.88,109.8580501125369,10,0
32,32,1,16,27.347968,159.9646632221147,10,0
64,32,64,2,19.416064,125.43411890209208,10,0
512,16,2,8,25.827328,148.52681088628745,10,0
64,256,2,2,5.35552,111.80683590485856,10,0
32,256,8,2,4.215808,95.44145230130022,10,0
512,1024,8,128,1.616,85.94018694933334,10,0
64,64,4,8,7.359392,102.8443476700432,10,0
64,8,1,4,48.744448,210.98835235717664,10,0
2,1024,2,1,34.50368,224.62134786237533,10,0
2,4,2,4,3165.267968,175.08731203345462,10,0
1024,128,2,4,14.628864,144.0542264486945,10,0
128,64,64,8,11.202592,105.79168301817175,10,0
64,8,2,4,48.23856,198.9761933565996,10,0
8,512,1,16,9.954304,123.96634796252144,10,0
128,128,8,32,5.910592,97.40803625968938,10,0
64,256,32,8,3.228672,90.37043351510034,10,0
64,32,16,8,19.902464,125.90543777454512,10,0
256,32,8,1,12.940288,118.47881259272395,10,0
1024,16,4,8,25.984,147.4270333175334,10,0
32,64,8,8,19.872576,127.7902639338866,10,0
256,256,1,256,21.78048,172.26210097550026,10,0
8,512,1,16,9.969664,120.82589152811852,10,0
128,16,32,2,37.098464,161.1681559108418,10,0
4,128,1,64,93.796352,302.9842367452438,10,0
128,512,64,2,2.165664,88.7494182177266,10,0
256,1024,16,4,2.568192,90.6041038762364,10,0
512,8,4,1,46.005248,196.2384973414392,10,0
512,64,32,2,10.860736,107.00859616775438,10,0
1024,1024,64,16,1.591296,84.97812270622792,10,0
1024,1024,64,1,2.579456,88.75480213846183,10,0
2,512,2,16,37.7856,191.87067242694667,10,0
1024,128,1,1,21.523424,195.2158789152,10,0
1024,8,64,2,75.045888,236.7380171354327,10,0
16,32,1,1,47.637472,245.6097147995669,10,0
1024,16,256,4,38.969472,164.86175704788414,10,0
128,4,64,4,153.3952,393.3992332592193,10,0
512,1024,512,2,4.716544,93.70227560202387,10,0
64,16,2,8,25.454592,154.55740406755166,10,0
8,512,4,32,17.173408,129.55396133989254,10,0
128,32,64,16,23.371776,131.51316724288654,10,0
128,256,4,16,3.391488,92.33322738410072,10,0
8,128,4,128,72.866816,248.2367684789851,10,0
64,16,64,2,38.12144,163.76245731486787,10,0
1024,2,2,2,179.853312,56.99053749396565,10,0
8,128,2,2,27.175936,165.2487447760431,10,0
256,1024,128,2,2.680832,90.706014321857,10,0
32,4,4,1,176.73216,56.49438818802839,10,0
512,4,16,1,91.263968,274.7354059761112,10,0
16,128,8,64,23.832416,138.1778009409389,10,0
512,16,64,8,41.489344,167.92896798600398,10,0
4,512,2,256,32.969728,168.63002186538424,10,0
512,1024,2,1,7.814144,123.30991212779278,10,0
64,128,16,8,5.541888,96.61216160155298,10,0
1024,4,2,4,94.990336,290.2240674000612,10,0
64,128,4,8,4.278272,94.6299116627755,10,0
1024,512,2,4,11.276288,129.1910687387457,10,0
1024,32,4,16,20.336704,130.16182751353614,10,0
64,16,4,2,24.169408,143.2563731728575,10,0
128,512,16,2,2.897056,90.71050905320028,10,0
32,1024,4,128,5.059488,99.75870043645996,10,0
4,8,2,1,730.414144,80.45966231939748,10,0
256,128,1,4,32.329664,210.7382636481937,10,0
256,64,256,1,9.789536,105.46886599011472,10,0
32,16,16,8,79.0528,248.20521383104435,10,0
64,256,64,1,3.223552,88.56224456203086,10,0
128,4,2,4,94.998528,290.07772577529016,10,0
16,8,4,4,194.245632,57.4409195832228,10,0
1024,256,8,64,4.354048,95.11685998341105,10,0
2,16,2,16,900.505472,85.87638490417987,10,0
512,1024,1,4,7.614464,125.44489825665556,10,0
256,128,8,8,5.756928,96.0046954101544,10,0
512,128,256,4,5.753856,96.2796135770558,10,0
16,256,16,16,11.928576,112.19326842172264,10,0
128,32,16,4,19.98848,130.3251959265906,10,0
16,8,16,2,202.15808,57.81828059954961,10,0
32,256,1,4,26.887168,197.8664851983134,10,0
32,64,1,2,13.551616,146.2115323803974,10,0
256,1024,1,256,37.385216,233.35449347193816,10,0
16,128,1,32,17.415136,136.64375307957434,10,0
512,64,128,8,11.630528,106.91451194584128,10,0
2,64,1,32,261.505952,61.06901693428562,10,0
1024,4,8,1,83.019776,266.2761244080268,10,0
256,64,2,8,7.563264,108.64930666635192,10,0
8,2,8,2,1524.366336,111.51231916728588,10,0
256,512,16,2,2.9696,95.15847885699978,10,0
4,256,2,8,31.665152,172.16244152925998,10,0
512,512,4,16,6.822912,108.10313225146018,10,0
32,256,4,2,4.312064,99.7968071895898,10,0
16,8,1,4,190.302208,59.2277326853704,10,0
128,8,32,4,75.314176,237.71190862350767,10,0
512,64,2,16,7.89504,106.6062472230836,10,0
128,8,1,1,52.589472,262.5379767510367,10,0
4,2,2,2,3047.63904,169.265889207224,10,0
64,512,16,1,2.381824,90.72000774183472,10,0
32,8,4,1,90.654656,294.41042050878025,10,0
32,1024,4,2,6.490112,111.80501974490504,10,0
128,512,4,128,2.252768,89.29502407833024,10,0
128,512,2,8,17.871008,150.184603172218,10,0
1024,128,32,32,6.60272,95.06490534719732,10,0
1024,256,32,4,3.733504,91.65305146131728,10,0
4,32,1,16,215.850144,59.95200674544719,10,0
32,1024,1,4,13.343712,148.93925315367702,10,0
256,256,128,2,3.718144,91.10438441614866,10,0
64,64,1,2,9.846848,152.43044721733003,10,0
32,64,2,8,13.927424,123.1848107781688,10,0
128,64,128,8,11.655168,109.38338567936638,10,0
16,16,16,2,102.141952,297.93927293915027,10,0
128,8,64,1,74.975232,236.9702876089421,10,0
64,32,32,4,19.319808,123.59334345715216,10,0
512,512,2,128,15.35184,141.30863240930302,10,0
1024,2,128,2,276.61808,64.98194766360758,10,0
128,512,1,4,11.454464,140.12840969225496,10,0
256,256,16,8,3.590144,90.45715985042008,10,0
32,256,1,64,8.568832,115.59343458121027,10,0
8,16,2,2,182.788064,57.65757704298082,10,0
256,32,64,1,19.190784,124.4783250638593,10,0
512,256,4,16,5.545984,103.4706017457152,10,0
64,128,1,128,7.627776,113.85991992144945,10,0
32,4,8,1,179.444736,57.8288999945585,10,0
4,128,2,2,55.246752,236.34803377935503,10,0
32,32,8,32,41.503904,172.43039422973715,10,0
32,1024,32,4,2.280448,87.88834962064588,10,0
512,64,8,1,9.129088,115.22807158313596,10,0
1024,16,256,2,37.376,161.05300382845823,10,0
128,4,128,2,146.656256,378.8876546814988,10,0
512,32,32,4,20.236288,126.81355859918268,10,0
32,1024,32,8,2.276352,87.67147576577902,10,0
512,256,2,64,12.602368,126.67416582290906,10,0
128,1,1,1,232.957952,61.63573909185792,10,0
512,64,2,32,11.23328,112.27826439609478,10,0
2,16,1,8,832.902144,84.54446188660187,10,0
256,128,8,2,5.094496,100.1635569119886,10,0
128,4,64,1,139.262976,365.6863621418744,10,0
256,64,32,1,7.400448,99.83844654578006,10,0
128,512,2,16,17.154976,144.4801545553632,10,0
8,32,4,1,90.540032,299.970723325862,10,0
32,1024,1,16,27.627616,196.58936795294773,10,0
1024,512,1,4,12.055488,141.43469327742864,10,0
1,8,1,8,3255.460864,177.54630420116555,10,0
256,32,256,4,20.036704,126.66956707301576,10,0
32,128,32,8,10.92608,105.9593712660869,10,0
1024,4,64,2,144.42496,376.5466929661242,10,0
16,512,1,4,31.107072,211.55979590986504,10,0
4,256,1,2,30.485504,196.9545607461807,10,0
1,128,1,1,215.023616,62.49291849048937,10,0
2,1024,2,16,21.418976,155.32670493102395,10,0
512,4,64,4,153.396224,392.5306689542458,10,0
2,64,1,4,209.995776,59.82350771970079,10,0
1024,4,2,2,91.300864,289.6670362506329,10,0
1024,8,256,4,76.86144,238.4156680937696,10,0
256,32,16,16,20.570112,127.46240678515642,10,0
512,128,32,4,6.262784,96.32471416127132,10,0
256,512,4,16,6.7952,106.1015470505233,10,0
256,1024,1,4,7.224352,123.42485211767202,10,0
512,32,8,32,21.023744,127.63804581800004,10,0
16,16,2,4,96.56016,298.6583227724163,10,0
1024,32,16,2,13.548544,113.70728635813718,10,0
16,512,1,256,12.908544,134.47844073782466,10,0
64,1024,4,4,4.714496,102.53477558048206,10,0
1024,1,4,1,274.038784,61.2882013618794,10,0
2,256,2,8,62.987264,250.8713243657848,10,0
32,1024,8,16,2.911232,93.03830393684753,10,0
64,128,1,32,6.821888,113.50181833293615,10,0
64,1024,2,128,12.664832,134.44942305633845,10,0
64,256,2,64,4.425728,99.02212673154304,10,0
512,512,256,1,2.622464,90.49305019394532,10,0
1024,256,1,4,17.711136,163.38209430839856,10,0
1024,512,2,8,17.289216,147.7089553729763,10,0
256,1024,16,64,1.59232,83.81935972207663,10,0
64,64,16,32,11.270272,107.44485167146728,10,0
32,512,4,256,5.487616,101.1562009081717,10,0
128,16,64,4,39.169024,163.69746482016723,10,0
256,512,2,128,14.645088,137.25210952484912,10,0
64,256,1,2,9.52832,138.23273141414884,10,0
512,128,4,16,6.971584,104.58217950621211,10,0
512,32,2,8,13.450208,121.04383840442246,10,0
64,1024,1,32,26.708992,197.75038733219768,10,0
8,16,1,4,190.352384,58.3800697468277,10,0
4,256,1,1,30.640128,224.0899815990738,10,0
32,256,16,1,4.212736,96.13321540201363,10,0
1024,256,2,1,12.407808,145.60790268721078,10,0
16,32,2,2,47.570944,208.10181828422725,10,0
256,256,64,1,3.674112,92.33626396568778,10,0
512,8,256,4,76.793856,240.2827161813212,10,0
32,256,2,4,11.457536,131.46801855308314,10,0
64,256,64,16,3.682304,90.07185385856818,10,0
256,256,2,16,13.633344,134.06065522855718,10,0
4,64,1,64,178.880448,58.92174594549729,10,0
4,2,1,2,2932.328448,165.83178406714592,10,0
32,64,8,4,13.333504,117.03857901958769,10,0
4,512,1,8,18.572288,153.6403006045111,10,0
128,16,16,1,25.406464,141.39184855543508,10,0
64,128,4,16,5.919744,98.7233892882099,10,0
256,32,8,16,20.227072,126.77261677035494,10,0
8,256,1,128,34.64192,173.07111226666757,10,0
2,128,2,64,188.566528,58.17900488205274,10,0
1,512,1,16,75.529216,304.0385889318193,10,0
128,8,128,8,85.564416,258.904715410453,10,0
16,32,8,2,50.992128,196.49240761115777,10,0
1,128,1,128,559.42144,73.249574608546,10,0
4,1024,2,128,16.080896,132.21069484260371,10,0
8,1024,8,1,7.759872,112.66426482863773,10,0
16,128,8,16,21.547008,133.3774966448167,10,0
512,512,32,32,2.253824,86.54737626109203,10,0
1024,4,64,1,139.267072,366.6911011742149,10,0
128,512,8,4,3.100672,92.87254080747502,10,0
1,512,1,128,159.827008,60.59826306605303,10,0
64,32,16,16,20.589568,126.22698591616948,10,0
1024,512,2,128,14.370976,137.33661880363894,10,0
128,1,64,1,515.995648,71.27983751488469,10,0
16,256,4,256,18.914304,132.01789114806235,10,0
32,32,32,16,41.92768,172.61621575032825,10,0
1024,512,32,1,2.972672,90.75956796475216,10,0
16,1024,4,8,4.328448,99.72422046833113,10,0
32,16,4,2,47.038464,195.0765995012492,10,0
512,16,128,1,37.549056,160.8915682544054,10,0
32,512,8,128,4.523008,93.7812063275106,10,0
512,512,256,4,3.172352,87.1957332452027,10,0
16,2,8,1,734.174208,78.78644778496935,10,0
64,4,32,1,95.561568,277.27280823644446,10,0
1024,32,128,1,19.913728,127.96558904125531,10,0
256,256,2,64,4.277312,97.96121535217922,10,0
128,8,16,1,46.49472,185.82415682504268,10,0
512,256,2,32,13.174784,132.98395773469616,10,0
16,128,4,128,25.305056,141.8020614004241,10,0
8,1024,4,16,9.132032,109.71679538397431,10,0
512,1024,512,1,2.743296,88.26568444014049,10,0
64,64,8,8,10.295296,105.66271712077328,10,0
