chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
1024,256,2,15,1,0,0,"(3, 1, 2, 4, 0)",1460.430891,10,5,0,10
8,1,64,4,2,1,1,"(1, 0, 3, 4, 2)",1472.886949,10,5,0,10
64,32,256,2,1,0,0,"(1, 2, 0, 3, 4)",1433.588165,10,5,0,10
128,8,128,8,0,0,0,"(3, 4, 1, 0, 2)",1434.6572435,10,5,0,10
128,4,8,15,0,1,0,"(1, 3, 4, 2, 0)",1434.3917415,10,5,0,10
512,64,1,8,0,0,0,"(1, 2, 4, 3, 0)",1434.332438,10,5,0,10
16,8,16,19,0,0,1,"(3, 2, 4, 1, 0)",1447.1398285,10,5,0,10
1024,1,4,12,2,1,0,"(2, 3, 4, 0, 1)",1474.142179,10,5,0,10
256,8,64,14,1,1,1,"(3, 1, 0, 4, 2)",1437.2407425,10,5,0,10
64,16,64,3,0,1,0,"(1, 3, 4, 2, 0)",1476.5099435000002,10,5,0,10
8,1,2,6,2,0,1,"(3, 4, 1, 2, 0)",360.9651555,10,5,0,10
512,64,256,20,2,0,1,"(0, 3, 2, 1, 4)",1447.4460170000002,10,5,0,10
512,128,1,5,0,0,0,"(4, 3, 0, 1, 2)",1435.737223,10,5,0,10
64,16,64,15,1,1,1,"(4, 0, 1, 3, 2)",1437.7600925000002,10,5,0,10
256,32,4,2,1,0,0,"(0, 4, 3, 2, 1)",1433.6495129999998,10,5,0,10
32,8,64,10,2,0,1,"(2, 1, 4, 0, 3)",1451.2304585000002,10,5,0,10
32,1,128,17,1,1,1,"(4, 3, 1, 2, 0)",1435.762512,10,5,0,10
8,4,4,18,1,1,0,"(2, 1, 0, 4, 3)",289.228391,10,5,0,10
128,16,16,3,0,1,1,"(3, 2, 0, 1, 4)",1434.788739,10,5,0,10
64,16,256,12,1,1,0,"(4, 0, 1, 2, 3)",1432.7933525,10,5,0,10
1024,256,64,17,1,0,1,"(3, 0, 4, 1, 2)",1435.598605,10,5,0,10
256,128,256,20,1,0,0,"(1, 0, 2, 3, 4)",1436.6799465,10,5,0,10
64,4,8,2,2,1,0,"(0, 3, 1, 4, 2)",1433.048093,10,5,0,10
128,64,1,7,1,0,0,"(2, 1, 4, 0, 3)",910.8659425,10,5,0,10
1024,1,1,3,0,1,1,"(4, 2, 3, 0, 1)",1436.23295,10,5,0,10
512,128,4,10,0,1,1,"(2, 1, 0, 3, 4)",1436.350227,10,5,0,10
1024,64,64,7,1,0,1,"(1, 4, 3, 0, 2)",1450.0068355,10,5,0,10
1024,16,32,13,1,0,1,"(0, 2, 1, 3, 4)",1434.638903,10,5,0,10
256,32,16,17,1,1,1,"(2, 4, 0, 1, 3)",1454.9942875000002,10,5,0,10
256,4,8,10,0,0,0,"(2, 3, 4, 0, 1)",1435.471328,10,5,0,10
512,1,1,14,0,0,0,"(4, 3, 2, 1, 0)",1434.940046,10,5,0,10
16,2,128,10,1,1,0,"(0, 2, 4, 3, 1)",1436.0152375,10,5,0,10
16,4,32,3,2,1,1,"(0, 1, 4, 3, 2)",1473.443131,10,5,0,10
256,64,256,19,1,0,1,"(0, 2, 3, 1, 4)",1433.125508,10,5,0,10
1024,64,256,13,2,1,1,"(0, 1, 2, 3, 4)",1432.7595295,10,5,0,10
256,1,2,20,2,1,1,"(2, 0, 4, 3, 1)",1449.2884455,10,5,0,10
2,1,8,11,0,1,1,"(1, 4, 2, 3, 0)",268.1177965,10,5,0,10
128,2,1,6,0,1,1,"(1, 3, 0, 4, 2)",907.527182,10,5,0,10
256,32,8,8,0,0,1,"(1, 2, 4, 0, 3)",1449.5968195,10,5,0,10
16,8,64,12,0,0,1,"(0, 3, 4, 1, 2)",1447.595505,10,5,0,10
256,4,32,9,2,0,0,"(3, 1, 2, 4, 0)",1433.7287935,10,5,0,10
128,8,256,20,2,1,0,"(3, 1, 0, 2, 4)",1434.3455595,10,5,0,10
16,4,4,2,1,0,0,"(0, 2, 3, 4, 1)",934.5794075,10,5,0,10
64,16,256,8,0,0,1,"(2, 1, 4, 3, 0)",1434.7338175,10,5,0,10
32,1,256,18,0,1,0,"(2, 3, 1, 4, 0)",1434.7931305000002,10,5,0,10
512,1,32,9,2,0,1,"(0, 4, 3, 1, 2)",1450.761675,10,5,0,10
1024,256,8,3,1,1,1,"(2, 0, 1, 4, 3)",1474.8924835,10,5,0,10
32,4,256,15,0,0,1,"(3, 0, 4, 2, 1)",1433.79359,10,5,0,10
32,2,128,7,0,0,0,"(1, 0, 2, 3, 4)",1478.650504,10,5,0,10
256,4,4,19,0,0,0,"(1, 0, 2, 4, 3)",1434.857221,10,5,0,10
16,2,4,3,0,1,1,"(1, 0, 2, 3, 4)",934.1347365,10,5,0,10
512,128,1,16,0,0,0,"(3, 2, 4, 1, 0)",1434.402971,10,5,0,10
128,64,32,7,1,1,1,"(1, 2, 0, 4, 3)",1436.207699,10,5,0,10
128,32,4,9,0,0,0,"(2, 4, 3, 0, 1)",1435.1449215,10,5,0,10
8,1,16,12,0,1,1,"(3, 1, 0, 4, 2)",908.2270145,10,5,0,10
1024,256,1,19,2,0,1,"(4, 1, 0, 2, 3)",1433.028137,10,5,0,10
1024,512,4,17,0,1,1,"(2, 3, 1, 4, 0)",1433.7638445,10,5,0,10
1024,512,8,13,0,0,1,"(1, 2, 3, 0, 4)",1476.23441,10,5,0,10
512,2,8,11,1,0,0,"(4, 2, 3, 1, 0)",1434.3520985,10,5,0,10
512,1,32,8,1,1,0,"(4, 3, 0, 2, 1)",1481.872489,10,5,0,10
256,2,8,9,0,1,0,"(1, 3, 2, 4, 0)",1457.5694845,10,5,0,10
256,64,1,19,1,1,1,"(3, 2, 1, 0, 4)",1434.3122885,10,5,0,10
256,16,2,17,0,0,1,"(3, 0, 4, 1, 2)",1436.057879,10,5,0,10
256,4,64,17,0,1,0,"(4, 3, 1, 0, 2)",1449.32372,10,5,0,10
512,8,4,5,2,0,0,"(0, 2, 1, 4, 3)",1449.3218045,10,5,0,10
512,32,256,12,1,1,0,"(3, 2, 0, 1, 4)",1434.8868215,10,5,0,10
256,1,16,17,2,0,1,"(2, 3, 0, 1, 4)",1434.570616,10,5,0,10
256,8,32,10,1,0,0,"(0, 3, 2, 1, 4)",1440.437808,10,5,0,10
1024,512,32,7,0,1,0,"(4, 0, 2, 1, 3)",1434.6028715000002,10,5,0,10
512,32,16,9,2,0,0,"(2, 3, 1, 0, 4)",1436.464018,10,5,0,10
512,128,128,20,1,1,1,"(1, 3, 0, 4, 2)",1447.5720995,10,5,0,10
256,16,32,19,0,0,1,"(1, 2, 3, 0, 4)",1433.4413835,10,5,0,10
16,2,32,3,1,0,1,"(2, 0, 3, 1, 4)",1447.5876715,10,5,0,10
2,1,128,7,0,0,1,"(4, 1, 0, 3, 2)",1448.1669355,10,5,0,10
512,1,128,20,2,0,0,"(0, 2, 3, 4, 1)",1435.9933625,10,5,0,10
16,8,4,10,0,0,0,"(3, 0, 2, 4, 1)",529.708882,10,5,0,10
64,1,64,15,0,1,1,"(1, 0, 4, 2, 3)",1451.187747,10,5,0,10
512,1,64,6,2,1,1,"(1, 2, 0, 3, 4)",1435.561833,10,5,0,10
4,1,32,3,2,0,0,"(3, 4, 1, 2, 0)",907.885273,10,5,0,10
64,4,16,17,2,1,0,"(0, 1, 3, 4, 2)",1433.2258765,10,5,0,10
64,32,1,7,2,1,1,"(1, 2, 4, 3, 0)",533.4680215,10,5,0,10
256,4,1,17,0,0,0,"(3, 1, 0, 4, 2)",1434.5160415,10,5,0,10
512,4,4,3,2,0,0,"(1, 4, 0, 2, 3)",1435.5366715,10,5,0,10
256,1,8,16,1,0,0,"(3, 1, 0, 2, 4)",1432.2566459999998,10,5,0,10
16,2,128,11,2,0,0,"(0, 3, 1, 2, 4)",1437.243359,10,5,0,10
64,32,1,11,1,1,1,"(3, 1, 4, 2, 0)",542.8663905000001,10,5,0,10
512,1,256,11,2,0,1,"(1, 3, 2, 4, 0)",1434.521338,10,5,0,10
1024,4,128,12,1,0,1,"(2, 1, 4, 3, 0)",1434.1817505,10,5,0,10
128,32,1,3,0,1,1,"(2, 1, 4, 0, 3)",907.287524,10,5,0,10
512,4,64,9,2,1,0,"(4, 3, 2, 1, 0)",1448.489268,10,5,0,10
1024,512,128,12,0,1,1,"(4, 2, 3, 0, 1)",1434.4464325,10,5,0,10
16,2,1,6,1,1,1,"(1, 4, 2, 0, 3)",371.9635845,10,5,0,10
4,2,128,18,2,0,0,"(4, 0, 3, 1, 2)",1476.1115865000002,10,5,0,10
128,64,1,17,1,0,1,"(4, 2, 1, 3, 0)",908.0793365,10,5,0,10
128,8,32,8,0,0,0,"(1, 0, 2, 4, 3)",1434.0759225000002,10,5,0,10
512,16,16,10,2,1,1,"(2, 1, 3, 0, 4)",1449.188319,10,5,0,10
512,8,1,3,0,1,1,"(2, 4, 1, 3, 0)",1435.6406925,10,5,0,10
16,1,16,18,0,0,1,"(2, 0, 3, 1, 4)",1436.492828,10,5,0,10
256,2,128,15,1,0,0,"(4, 3, 2, 1, 0)",1455.6692275,10,5,0,10
8,1,32,2,1,0,0,"(4, 2, 0, 3, 1)",1447.844924,10,5,0,10
64,4,64,15,1,1,1,"(1, 2, 0, 4, 3)",1435.803558,10,5,0,10
512,256,128,11,1,0,0,"(3, 0, 4, 2, 1)",1435.3712555000002,10,5,0,10
32,1,128,15,2,1,0,"(4, 0, 1, 3, 2)",1454.4597635,10,5,0,10
64,2,1,2,1,1,0,"(2, 3, 4, 0, 1)",935.029232,10,5,0,10
16,4,32,5,2,0,0,"(2, 0, 3, 1, 4)",1435.746685,10,5,0,10
4,2,64,14,1,1,1,"(1, 2, 4, 3, 0)",1436.080576,10,5,0,10
512,1,256,2,0,0,0,"(4, 3, 0, 2, 1)",1473.733848,10,5,0,10
128,8,256,15,0,1,0,"(3, 1, 4, 2, 0)",1435.8593225,10,5,0,10
32,16,32,9,0,0,1,"(2, 0, 1, 4, 3)",1435.3125995,10,5,0,10
32,8,1,2,1,1,0,"(1, 3, 0, 2, 4)",739.003768,10,5,0,10
256,8,1,18,2,0,0,"(1, 4, 3, 0, 2)",1433.3269275,10,5,0,10
512,8,32,4,2,0,1,"(2, 4, 1, 0, 3)",1478.5170635,10,5,0,10
128,8,1,17,2,1,0,"(4, 2, 1, 0, 3)",907.657981,10,5,0,10
32,16,2,18,2,0,0,"(2, 1, 3, 0, 4)",528.053046,10,5,0,10
512,16,128,11,0,0,1,"(3, 2, 1, 4, 0)",1451.0322075,10,5,0,10
1024,4,4,13,1,0,0,"(4, 2, 0, 3, 1)",1436.0454865,10,5,0,10
32,2,128,4,0,0,0,"(2, 1, 4, 0, 3)",1436.142371,10,5,0,10
1024,16,16,5,1,0,0,"(4, 0, 2, 3, 1)",1435.293768,10,5,0,10
32,16,4,2,0,1,1,"(2, 3, 0, 1, 4)",1433.97578,10,5,0,10
256,32,2,6,1,1,0,"(0, 2, 4, 1, 3)",1447.6810495,10,5,0,10
128,8,128,14,1,0,0,"(2, 4, 0, 1, 3)",1447.2951165,10,5,0,10
512,2,32,9,0,0,0,"(2, 0, 3, 4, 1)",1434.777549,10,5,0,10
1024,16,16,18,1,0,0,"(0, 3, 1, 4, 2)",1433.862447,10,5,0,10
8,2,1,5,1,0,0,"(0, 2, 1, 3, 4)",309.430975,10,5,0,10
128,8,32,18,0,1,0,"(3, 2, 4, 0, 1)",1477.1461225,10,5,0,10
8,2,32,6,0,1,1,"(0, 3, 1, 4, 2)",1476.4112,10,5,0,10
64,4,4,13,0,0,0,"(3, 0, 2, 4, 1)",1446.9618645,10,5,0,10
256,64,256,19,2,0,1,"(4, 1, 3, 0, 2)",1434.5304305,10,5,0,10
1024,4,2,12,1,0,0,"(3, 1, 2, 0, 4)",1447.7926075,10,5,0,10
2,1,16,8,1,1,0,"(4, 0, 3, 2, 1)",289.293343,10,5,0,10
4,1,8,18,2,1,0,"(0, 4, 3, 2, 1)",288.660418,10,5,0,10
128,2,2,9,0,1,1,"(0, 2, 3, 4, 1)",1436.2594685,10,5,0,10
1024,2,2,10,0,0,1,"(1, 3, 4, 0, 2)",1459.9249565,10,5,0,10
1024,16,64,13,1,0,1,"(3, 1, 0, 2, 4)",1436.06686,10,5,0,10
64,4,2,18,1,1,1,"(4, 2, 1, 0, 3)",905.9595615,10,5,0,10
512,256,4,4,1,0,1,"(0, 3, 1, 4, 2)",1484.1025815,10,5,0,10
64,4,2,4,0,1,0,"(1, 3, 2, 4, 0)",906.5137165,10,5,0,10
128,1,64,2,2,1,0,"(4, 3, 0, 2, 1)",1435.037622,10,5,0,10
256,32,4,10,1,1,1,"(2, 0, 1, 4, 3)",1433.9879935,10,5,0,10
512,4,16,4,1,1,0,"(1, 2, 3, 4, 0)",1466.8515145,10,5,0,10
128,16,2,9,2,1,0,"(4, 2, 0, 1, 3)",1433.4488825,10,5,0,10
1024,2,2,5,1,1,0,"(4, 3, 0, 2, 1)",1447.8136385,10,5,0,10
8,1,1,11,1,0,0,"(4, 2, 3, 1, 0)",174.62259699999998,10,5,0,10
512,8,16,18,2,0,1,"(4, 3, 1, 0, 2)",1435.530331,10,5,0,10
64,32,32,15,1,1,1,"(2, 1, 3, 0, 4)",1438.256586,10,5,0,10
256,128,4,16,0,1,1,"(2, 1, 3, 0, 4)",1436.8344425,10,5,0,10
1024,1,256,15,2,0,1,"(1, 4, 0, 3, 2)",1433.381723,10,5,0,10
128,4,8,4,0,1,1,"(4, 3, 0, 2, 1)",1474.0040375,10,5,0,10
64,8,2,18,0,0,0,"(2, 1, 0, 3, 4)",923.407757,10,5,0,10
256,1,2,12,2,0,0,"(1, 4, 2, 3, 0)",1433.584205,10,5,0,10
64,16,16,19,1,1,0,"(1, 2, 4, 0, 3)",1446.223298,10,5,0,10
64,2,4,11,0,1,1,"(0, 2, 3, 1, 4)",1434.7629355,10,5,0,10
256,128,4,14,2,0,1,"(3, 2, 0, 1, 4)",1433.7457399999998,10,5,0,10
512,2,256,6,0,0,0,"(1, 2, 0, 4, 3)",1435.740284,10,5,0,10
256,16,8,3,0,1,0,"(3, 1, 4, 2, 0)",1435.7612840000002,10,5,0,10
8,2,64,2,1,0,0,"(4, 0, 2, 1, 3)",1433.3169995,10,5,0,10
128,4,32,19,0,0,1,"(4, 1, 2, 3, 0)",1434.57643,10,5,0,10
32,1,32,3,1,0,1,"(0, 4, 1, 3, 2)",1473.641369,10,5,0,10
1024,8,2,20,2,0,1,"(2, 0, 1, 3, 4)",1435.6353855,10,5,0,10
256,16,256,9,2,0,0,"(4, 2, 1, 0, 3)",1447.7497764999998,10,5,0,10
256,32,2,19,0,1,1,"(3, 2, 1, 0, 4)",1477.2940855000002,10,5,0,10
1024,4,64,20,1,1,0,"(3, 2, 1, 0, 4)",1434.3583695,10,5,0,10
1024,512,1,20,2,0,0,"(1, 3, 0, 2, 4)",1434.625967,10,5,0,10
8,1,64,9,1,1,0,"(0, 3, 1, 2, 4)",1433.782641,10,5,0,10
8,2,2,15,0,1,1,"(4, 2, 1, 3, 0)",172.428477,10,5,0,10
64,8,64,8,1,0,0,"(2, 0, 3, 4, 1)",1436.168816,10,5,0,10
64,8,64,20,1,1,1,"(0, 4, 1, 2, 3)",1438.6716375,10,5,0,10
256,16,1,9,0,1,0,"(0, 1, 3, 2, 4)",1434.0572405,10,5,0,10
64,4,4,19,0,1,1,"(3, 4, 0, 2, 1)",1435.1450289999998,10,5,0,10
2,1,4,2,1,0,1,"(1, 2, 3, 4, 0)",1473.045281,10,5,0,10
16,8,2,6,1,0,0,"(3, 1, 4, 2, 0)",299.003375,10,5,0,10
64,8,128,13,1,0,0,"(0, 3, 1, 2, 4)",1434.016424,10,5,0,10
1024,2,32,20,2,0,1,"(0, 2, 4, 3, 1)",1445.757247,10,5,0,10
16,1,128,11,1,0,0,"(0, 3, 2, 1, 4)",1434.0386925,10,5,0,10
512,1,16,6,1,0,1,"(0, 4, 3, 1, 2)",1456.0307175,10,5,0,10
1024,32,16,9,1,1,0,"(2, 1, 4, 3, 0)",1434.492307,10,5,0,10
1024,1,16,13,0,1,1,"(2, 3, 1, 4, 0)",1437.0744645,10,5,0,10
512,4,32,12,0,1,0,"(0, 3, 4, 1, 2)",1497.213055,10,5,0,10
32,8,1,6,0,1,0,"(3, 4, 1, 2, 0)",291.505307,10,5,0,10
128,2,16,10,1,1,1,"(1, 2, 0, 3, 4)",1446.281496,10,5,0,10
256,4,1,19,2,0,0,"(4, 0, 3, 1, 2)",1435.1172605,10,5,0,10
128,4,8,8,0,0,0,"(2, 0, 3, 1, 4)",1435.050537,10,5,0,10
4,1,8,13,2,1,0,"(4, 3, 0, 2, 1)",288.971384,10,5,0,10
16,8,16,19,1,1,1,"(0, 1, 3, 2, 4)",1441.169083,10,5,0,10
64,32,256,5,2,1,0,"(4, 2, 1, 3, 0)",1436.723602,10,5,0,10
1024,2,256,13,1,0,0,"(0, 3, 1, 4, 2)",1433.36214,10,5,0,10
128,64,256,6,1,1,1,"(2, 1, 4, 3, 0)",1434.962635,10,5,0,10
32,4,8,20,2,0,0,"(0, 4, 1, 2, 3)",1448.9543915,10,5,0,10
4,2,2,6,2,1,1,"(3, 0, 2, 4, 1)",320.959855,10,5,0,10
64,4,32,13,2,1,1,"(2, 4, 1, 0, 3)",1474.2269955000002,10,5,0,10
64,4,16,19,0,0,0,"(0, 2, 4, 1, 3)",1480.9255575000002,10,5,0,10
512,256,128,20,0,0,1,"(4, 2, 1, 3, 0)",1447.9002345,10,5,0,10
64,32,256,18,0,1,1,"(3, 1, 2, 0, 4)",1486.8506985,10,5,0,10
128,32,8,7,1,0,1,"(4, 2, 1, 3, 0)",1439.631959,10,5,0,10
512,8,256,12,2,0,1,"(1, 3, 0, 2, 4)",1434.5587365,10,5,0,10
256,32,64,4,2,1,1,"(3, 4, 1, 0, 2)",1472.16688,10,5,0,10
8,2,2,6,1,1,1,"(2, 1, 4, 0, 3)",368.3809505,10,5,0,10
256,4,1,13,0,0,0,"(3, 4, 0, 2, 1)",1433.5343155,10,5,0,10
256,128,16,15,1,0,0,"(3, 1, 2, 4, 0)",1434.6789345,10,5,0,10
512,16,128,18,2,1,1,"(4, 2, 3, 0, 1)",1435.9643355,10,5,0,10
128,8,2,2,2,0,0,"(4, 2, 3, 1, 0)",1475.111247,10,5,0,10
512,128,4,7,2,0,1,"(1, 4, 2, 0, 3)",1496.8708820000002,10,5,0,10
128,8,1,19,1,0,0,"(0, 4, 2, 3, 1)",906.163234,10,5,0,10
1024,2,1,6,0,1,0,"(3, 4, 0, 2, 1)",1433.7635395,10,5,0,10
1024,2,2,14,2,0,1,"(1, 4, 2, 3, 0)",1434.523283,10,5,0,10
128,32,256,17,1,1,0,"(4, 0, 1, 3, 2)",1445.9054855,10,5,0,10
512,256,8,14,0,1,1,"(2, 0, 3, 4, 1)",1435.122735,10,5,0,10
32,4,64,5,0,1,1,"(2, 1, 4, 0, 3)",1476.1464695,10,5,0,10
32,4,1,15,0,0,1,"(3, 2, 4, 0, 1)",294.835094,10,5,0,10
8,1,64,8,0,0,1,"(2, 3, 0, 4, 1)",1435.8524645,10,5,0,10
16,2,1,17,1,1,1,"(0, 1, 2, 3, 4)",166.64399550000002,10,5,0,10
128,64,8,13,2,0,1,"(1, 4, 3, 0, 2)",1435.163627,10,5,0,10
16,8,64,8,0,0,1,"(0, 2, 3, 1, 4)",1434.9665405,10,5,0,10
512,4,32,16,0,1,0,"(2, 3, 1, 4, 0)",1476.3283515,10,5,0,10
256,8,4,9,2,0,1,"(2, 1, 4, 3, 0)",1436.6451685,10,5,0,10
64,2,64,7,0,0,1,"(3, 1, 4, 2, 0)",1450.105787,10,5,0,10
8,2,1,15,0,1,1,"(3, 2, 1, 4, 0)",137.6956335,10,5,0,10
1024,32,64,20,0,1,0,"(4, 0, 1, 2, 3)",1479.6369355000002,10,5,0,10
512,1,8,6,0,0,1,"(1, 0, 2, 3, 4)",1434.4008935,10,5,0,10
64,8,1,10,1,1,0,"(4, 1, 3, 2, 0)",528.7679015,10,5,0,10
512,128,128,8,2,0,1,"(4, 3, 1, 0, 2)",1436.9055135,10,5,0,10
1024,128,2,12,2,1,1,"(1, 3, 0, 4, 2)",1448.9599905,10,5,0,10
16,1,8,6,1,0,1,"(0, 2, 3, 4, 1)",913.4500055,10,5,0,10
8,2,2,20,0,0,0,"(1, 3, 2, 0, 4)",166.5932755,10,5,0,10
128,64,64,16,2,1,0,"(2, 1, 3, 4, 0)",1446.57364,10,5,0,10
8,4,8,18,1,1,1,"(0, 1, 2, 4, 3)",528.180507,10,5,0,10
16,4,16,13,0,1,1,"(2, 4, 3, 1, 0)",1434.5858795,10,5,0,10
128,2,256,14,0,1,0,"(3, 2, 4, 1, 0)",1434.7493439999998,10,5,0,10
256,1,16,11,0,1,1,"(3, 0, 1, 4, 2)",1460.299153,10,5,0,10
64,8,16,6,0,0,1,"(4, 3, 1, 2, 0)",1434.0726195,10,5,0,10
256,2,256,5,2,1,1,"(1, 0, 3, 4, 2)",1447.6670555,10,5,0,10
512,32,2,13,2,1,1,"(3, 2, 0, 1, 4)",1445.5200025,10,5,0,10
128,64,64,7,0,1,1,"(2, 0, 4, 1, 3)",1433.8909775,10,5,0,10
1024,2,16,4,0,0,0,"(4, 2, 0, 3, 1)",1435.2087305,10,5,0,10
4,1,64,5,0,0,1,"(1, 4, 3, 0, 2)",1440.8071865,10,5,0,10
256,16,4,8,1,0,0,"(4, 3, 2, 0, 1)",1433.5698395,10,5,0,10
32,8,4,16,0,0,0,"(2, 4, 0, 3, 1)",954.469811,10,5,0,10
16,1,4,10,0,0,1,"(3, 2, 1, 4, 0)",542.122274,10,5,0,10
1024,64,32,10,2,1,0,"(3, 1, 0, 4, 2)",1435.5504695,10,5,0,10
128,2,2,8,0,1,0,"(4, 3, 2, 0, 1)",1435.2302525,10,5,0,10
4,1,4,9,2,1,0,"(2, 4, 1, 0, 3)",284.0360405,10,5,0,10
64,1,16,20,0,0,1,"(2, 4, 0, 1, 3)",1473.643034,10,5,0,10
512,2,16,11,1,1,1,"(1, 3, 0, 4, 2)",1473.5708885,10,5,0,10
1024,32,256,12,0,1,0,"(2, 0, 1, 3, 4)",1434.7630375,10,5,0,10
1024,8,256,18,0,1,1,"(2, 3, 4, 1, 0)",1477.5134165,10,5,0,10
32,4,64,14,0,0,1,"(3, 1, 0, 4, 2)",1433.2273465,10,5,0,10
256,32,8,6,1,0,0,"(3, 2, 0, 1, 4)",1479.5549045,10,5,0,10
512,2,16,4,1,1,0,"(3, 2, 1, 4, 0)",1435.5324805,10,5,0,10
256,128,32,9,1,0,0,"(0, 2, 3, 1, 4)",1436.5028705,10,5,0,10
16,2,16,16,0,0,0,"(3, 2, 0, 4, 1)",1448.367222,10,5,0,10
16,1,16,18,2,1,0,"(4, 1, 2, 0, 3)",1434.7873335,10,5,0,10
128,1,64,5,0,1,1,"(1, 3, 0, 2, 4)",1446.5751695,10,5,0,10
4,2,1,12,1,1,1,"(1, 2, 3, 4, 0)",151.79364049999998,10,5,0,10
128,4,4,11,0,0,0,"(0, 1, 2, 3, 4)",1447.755707,10,5,0,10
1024,16,4,6,0,1,0,"(1, 2, 4, 0, 3)",1447.953936,10,5,0,10
256,32,8,10,0,1,1,"(2, 1, 3, 4, 0)",1435.112854,10,5,0,10
1024,1,64,12,0,1,1,"(2, 4, 1, 0, 3)",1450.0459685,10,5,0,10
512,256,4,18,1,0,0,"(0, 1, 4, 2, 3)",1478.387255,10,5,0,10
128,2,256,20,2,1,1,"(2, 0, 1, 4, 3)",1433.3537195,10,5,0,10
128,2,64,6,2,0,1,"(2, 1, 0, 4, 3)",1436.055835,10,5,0,10
16,2,8,6,0,0,1,"(2, 0, 3, 4, 1)",907.6888145,10,5,0,10
1024,64,32,13,2,0,1,"(4, 0, 1, 2, 3)",1434.1570525000002,10,5,0,10
512,128,4,20,1,1,1,"(3, 0, 4, 1, 2)",1434.817931,10,5,0,10
512,8,128,6,1,1,0,"(4, 0, 1, 3, 2)",1449.2838725,10,5,0,10
256,4,4,18,1,1,0,"(0, 3, 1, 2, 4)",1434.588018,10,5,0,10
128,4,256,2,2,1,0,"(0, 4, 2, 1, 3)",1446.509396,10,5,0,10
4,2,32,11,2,0,0,"(2, 4, 3, 0, 1)",906.611609,10,5,0,10
128,32,256,10,2,0,0,"(1, 3, 4, 2, 0)",1433.924586,10,5,0,10
128,32,2,20,0,0,1,"(3, 1, 4, 2, 0)",1436.5049885,10,5,0,10
256,128,4,18,2,1,1,"(1, 0, 3, 2, 4)",1432.97848,10,5,0,10
512,16,1,20,2,0,0,"(3, 2, 4, 1, 0)",1436.0497565,10,5,0,10
1024,128,8,4,2,0,1,"(1, 0, 4, 3, 2)",1440.5101424999998,10,5,0,10
512,64,2,18,0,1,1,"(4, 0, 1, 3, 2)",1498.1948705,10,5,0,10
4,1,32,9,2,1,1,"(4, 3, 0, 2, 1)",931.093721,10,5,0,10
1024,256,16,15,1,0,0,"(1, 2, 3, 0, 4)",1433.0472615,10,5,0,10
256,4,32,17,1,0,0,"(3, 4, 0, 1, 2)",1477.0938905,10,5,0,10
64,4,2,14,2,0,1,"(0, 1, 2, 3, 4)",906.4811605,10,5,0,10
512,16,16,19,1,1,1,"(2, 4, 1, 3, 0)",1437.100743,10,5,0,10
1024,16,2,5,2,1,0,"(0, 4, 2, 1, 3)",1444.962976,10,5,0,10
512,64,2,16,2,1,1,"(0, 1, 4, 3, 2)",1456.5348955,10,5,0,10
4,2,1,12,1,0,0,"(3, 4, 2, 0, 1)",140.047119,10,5,0,10
32,4,8,9,2,0,0,"(0, 1, 3, 4, 2)",1450.2106385000002,10,5,0,10
512,2,2,6,0,0,0,"(3, 0, 2, 4, 1)",1477.701376,10,5,0,10
16,2,128,18,1,1,1,"(1, 0, 2, 4, 3)",1447.335259,10,5,0,10
256,1,16,14,1,1,1,"(0, 2, 3, 4, 1)",1496.877837,10,5,0,10
128,4,4,5,1,1,0,"(3, 2, 4, 1, 0)",1441.7825665,10,5,0,10
256,4,32,5,0,1,1,"(1, 2, 0, 3, 4)",1478.951453,10,5,0,10
256,1,16,19,1,0,0,"(0, 1, 3, 2, 4)",1433.5130625000002,10,5,0,10
128,64,64,12,2,0,0,"(1, 3, 0, 4, 2)",1497.1204320000002,10,5,0,10
1024,32,256,13,1,0,0,"(0, 3, 2, 1, 4)",1449.543844,10,5,0,10
128,32,8,17,1,1,0,"(3, 2, 1, 0, 4)",1473.6812129999998,10,5,0,10
128,16,64,19,2,0,0,"(0, 1, 2, 3, 4)",1436.4249165,10,5,0,10
1024,64,2,5,2,0,1,"(2, 4, 1, 3, 0)",1448.1818175,10,5,0,10
32,8,4,15,0,0,0,"(2, 1, 4, 3, 0)",930.4442285,10,5,0,10
512,16,32,9,2,1,0,"(0, 2, 1, 4, 3)",1435.918114,10,5,0,10
1024,512,2,18,0,0,1,"(2, 3, 4, 0, 1)",1434.401385,10,5,0,10
16,2,256,16,0,0,0,"(2, 1, 0, 3, 4)",1474.2025185,10,5,0,10
1024,64,64,5,1,1,0,"(0, 2, 1, 4, 3)",1440.783522,10,5,0,10
64,2,128,2,1,0,1,"(3, 1, 2, 0, 4)",1437.099154,10,5,0,10
16,4,32,9,0,0,0,"(2, 1, 3, 4, 0)",1434.842832,10,5,0,10
512,64,256,15,1,0,0,"(0, 4, 1, 2, 3)",1470.136593,10,5,0,10
1024,4,16,8,1,0,0,"(3, 1, 2, 4, 0)",1435.0540425,10,5,0,10
256,4,64,2,2,0,0,"(0, 4, 2, 3, 1)",1496.721263,10,5,0,10
512,16,128,4,0,0,0,"(0, 4, 1, 3, 2)",1436.921702,10,5,0,10
