tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,compute_time,energy,iterations,wait_after_run
4,32,32,512,32,64,2,2,16,4,101.881856,148.34121255882795,10,0
8,2,32,16,8,256,4,8,1024,128,5.822464,61.79951308326534,10,0
4,16,32,16,16,128,2,32,256,64,6.474752,72.62803534871475,10,0
128,4,64,8,128,4,4,128,16,512,104.236224,94.10286763971804,10,0
16,16,512,4,16,4,4,32,4,128,187.70432,59.25542431081414,10,0
8,64,128,256,8,64,512,1,1024,64,2100.722688,534.3256912203316,10,0
8,8,32,512,8,256,2,1,2,1,4243.91184,243.4660346095149,10,0
4,1,32,128,32,32,8,1,128,16,17.839104,163.2332876885432,10,0
8,32,1024,256,8,2,8,8,128,256,317.197312,180.5393502735444,10,0
4,1,4,16,8,16,32,4,128,64,87.82336,36.75793315638572,10,0
512,4,8,8,512,2,8,4,256,4,7892.004832,796.2587772091665,10,0
32,8,16,512,32,128,64,4,256,128,27.78112,146.2411404801473,10,0
4,16,32,4,16,4,2,16,1024,1024,47.117312,59.60736655876554,10,0
16,4,4,32,16,64,2,1,1024,256,15.724544,120.56789692571952,10,0
4,32,64,32,128,16,2,8,128,64,15.866944,1261.825327328682,10,0
64,1,4,4,64,32,1,4,16,16,38.823936,147.0830774117693,10,0
8,1,8,32,16,64,2,256,32,1024,11.618304,68.52997609825125,10,0
64,2,64,16,64,32,1,8,32,8,101.303424,119.11729960469398,10,0
64,32,32,32,64,32,4,2,8,64,947.043456,520.265621454784,10,0
16,1,4,128,16,128,16,4,256,256,8.558592,80.89933593720001,10,0
8,4,4,4,512,4,256,1,256,256,97.260576,40.63244942411632,10,0
4,512,1024,512,4,2,1,8,128,128,401.603552,1319.0826799421202,10,0
64,1,16,1024,64,128,8,1,32,32,38.279168,539.338329222743,10,0
128,4,16,8,128,64,128,2,128,16,1490.994176,228.617932406809,10,0
4,4,256,64,32,1,512,2,1024,512,360.28928,192.3427584698782,10,0
8,2,256,128,8,2,16,16,256,256,9.452544,79.63223705138059,10,0
8,32,512,8,16,4,2,8,64,64,18.741248,180.19288945967332,10,0
16,32,64,8,32,8,8,64,32,256,370.425824,166.50859290276566,10,0
32,32,256,512,32,4,256,2,512,64,4538.85744,2134.9536402084605,10,0
8,8,16,1024,8,64,1,8,2,256,69.987328,42.47230676668113,10,0
128,4,8,4,128,4,1,8,256,1024,322.511872,184.7766781288716,10,0
4,2,32,128,8,16,1,16,4,256,17.29536,84.8855507567246,10,0
16,4,128,512,16,64,4,32,16,64,15.675392,78.577873555811,10,0
64,1,16,4,64,16,16,8,64,1024,8.209408,84.33689705252002,10,0
4,2,16,16,4,1,32,16,128,256,214.731776,38.344180675390426,10,0
4,16,128,128,16,2,32,2,256,4,98.763776,80.15693465042237,10,0
4,8,512,512,4,16,64,1,64,8,2494.60528,1400.4414391254986,10,0
128,2,32,8,256,2,8,4,512,16,170.261344,397.3768041490136,10,0
4,1,256,32,4,4,32,1,512,512,186.863424,542.5726413424818,10,0
8,4,64,256,64,32,4,32,32,1024,2.128032,51.65400281602669,10,0
4,4,16,64,64,4,128,1,256,1024,69.566464,43.45580858029152,10,0
16,16,16,512,128,32,8,8,64,8,84.313056,80.75099482423111,10,0
4,64,64,16,32,4,16,64,256,64,222.414848,81.42935067108077,10,0
16,128,256,64,16,8,32,8,128,64,2066.114528,554.7104127881779,10,0
64,2,8,16,64,8,4,4,512,4,54.19744,41.25546045412667,10,0
32,8,64,64,32,8,32,1,32,32,1406.875648,1402.024448083779,10,0
64,8,64,256,64,8,128,4,512,1024,385.770304,182.88656112212743,10,0
4,4,16,1024,4,64,16,2,512,128,6.524928,77.65154011833933,10,0
4,1,16,64,64,16,64,8,1024,512,16.352288,101.45684937919847,10,0
8,8,16,64,32,32,2,512,256,512,114.915328,51.030681726672334,10,0
256,16,16,16,512,2,64,2,1024,4,0.0,1857.055042584824,10,0
32,16,16,16,64,1,128,8,256,256,486.823904,151.24496890828425,10,0
64,2,64,16,128,1,32,32,64,1024,667.15648,91.8852746898612,10,0
4,512,1024,32,4,4,2,16,4,1024,5545.169888,741.9350786255853,10,0
8,64,64,4,8,4,32,8,64,512,336.24064,110.12212427144576,10,0
8,64,64,128,8,64,16,2,128,2,2156.981088,177.0497357547013,10,0
8,64,64,8,64,8,1,64,128,512,0.0,1954.7434458757432,10,0
8,4,256,128,32,4,16,64,32,1024,77.121536,30.54497523456085,10,0
16,64,64,512,64,64,4,16,64,1024,159.078368,394.14023812879736,10,0
16,4,128,128,16,32,16,8,1024,16,8.439808,94.66827409655292,10,0
4,16,16,128,16,16,4,16,256,32,16.969728,99.1358724724433,10,0
8,4,64,16,16,32,2,2,256,1024,6.255616,94.2579820425604,10,0
4,32,64,64,32,1,2,1,8,512,220.442624,258.171138709648,10,0
4,16,256,1024,16,8,2,32,32,512,11.25888,88.91955124283768,10,0
4,4,64,4,8,32,16,8,64,16,200.295424,44.04304398681831,10,0
16,16,64,16,16,8,32,2,64,16,992.737376,125.3629434335149,10,0
4,1,16,4,16,256,32,2,64,32,125.197376,42.99210898830487,10,0
64,4,128,32,64,16,4,16,128,128,66.804736,93.94031929504942,10,0
4,8,128,128,64,4,32,4,1024,128,91.66336,55.94126630137102,10,0
8,4,32,16,128,1,1,4,1,16,1056.137216,363.3770558828031,10,0
8,1,128,64,16,16,16,16,64,32,41.252864,154.0549389396652,10,0
64,8,32,512,64,64,4,2,64,2,807.673856,203.5665277455148,10,0
4,2,8,64,4,256,1,1,256,4,29.848576,164.46687019823588,10,0
4,64,128,32,32,1,8,8,512,64,183.537664,92.02877419326856,10,0
16,128,512,512,16,2,32,2,256,256,0.0,1891.657590253633,10,0
8,2,8,4,64,32,8,64,1024,128,8.23296,49.30344562932716,10,0
4,2,512,512,4,16,64,1,64,4,0.0,1853.0411866460647,10,0
4,64,256,8,8,32,64,2,1024,2,743.91856,159.9047504525943,10,0
8,1,32,16,256,1,1,16,16,16,366.915584,156.90353827605858,10,0
4,256,256,4,32,2,128,1,512,64,760.955904,493.5132937998576,10,0
4,64,512,128,4,16,64,1,128,4,6181.919744,1630.1379447016914,10,0
4,1,8,256,64,64,1,16,64,512,7.256064,81.89717698740112,10,0
8,256,512,4,8,4,1,16,256,128,221.211616,1232.0958653266594,10,0
8,128,512,8,8,8,4,4,64,512,245.102592,208.30247112541645,10,0
64,64,64,16,64,64,256,2,1024,512,0.0,1963.512288675876,10,0
32,2,64,64,64,8,2,1,256,256,37.594112,677.0216550890153,10,0
128,4,8,4,256,1,2,1,16,2,3783.967712,498.7119822869232,10,0
16,32,32,4,32,4,2,32,32,128,673.572832,187.766405409456,10,0
16,8,32,16,16,8,1,64,1,512,118.152192,53.03100222607009,10,0
4,16,128,64,16,16,4,8,32,1024,2.983936,49.82198140622703,10,0
4,2,8,8,16,4,128,4,1024,64,28.02176,150.53512424961448,10,0
8,32,128,1024,32,32,64,4,1024,512,114.591552,80.69192291498726,10,0
4,1,64,256,16,8,8,32,128,32,21.311488,90.62163387024871,10,0
64,2,16,16,128,2,8,1,64,8,108.101664,275.99502693632536,10,0
16,2,4,4,512,4,1,4,1024,256,55.605248,400.6836187756622,10,0
4,1,8,32,16,256,2,4,16,1024,10.298368,69.36311552668383,10,0
64,1,16,128,64,128,1,2,8,128,60.706848,127.3111745202622,10,0
32,2,32,16,32,32,2,16,2,16,294.786048,44.43817689630257,10,0
4,4,16,128,16,256,64,2,128,8,170.44992,39.82785200610103,10,0
8,4,8,16,16,256,4,64,256,1024,4.414464,56.925768515830775,10,0
16,128,256,256,32,1,32,4,1024,128,1261.217664,1470.1264483663306,10,0
8,16,16,8,16,128,2,64,8,512,59.821056,54.638404919974,10,0
32,4,8,4,128,8,128,8,128,8,2923.932672,163.28761458613678,10,0
16,32,256,4,32,1,512,2,1024,64,6038.417376,1505.05370781928,10,0
16,32,64,16,16,16,4,16,512,1024,79.072096,92.20030400087732,10,0
8,16,32,64,128,4,4,2,4,32,77.583328,106.9711888761041,10,0
32,128,256,256,32,4,1,1,2,512,0.0,2047.1368655360943,10,0
16,1,128,256,16,8,4,64,512,256,2.128896,38.66129938353092,10,0
8,8,512,4,8,8,2,16,16,32,71.083008,53.56327506864585,10,0
16,4,512,512,16,2,1,64,64,256,7.156768,77.70013594814236,10,0
8,1,16,128,64,32,4,16,64,32,5.697536,51.258087331283534,10,0
16,1,16,32,16,4,2,512,8,512,422.381568,47.18512561070845,10,0
4,1,8,16,32,4,64,4,128,128,28.076032,139.64895991426448,10,0
4,16,512,16,16,1,16,16,1024,64,229.503136,67.5930540645623,10,0
8,32,32,8,8,8,64,2,64,8,2030.795936,133.44861414760786,10,0
32,64,256,64,32,4,4,1,8,1,0.0,1919.289488015022,10,0
4,4,16,4,64,4,64,2,1024,8,52.44928,28.888812598342504,10,0
32,32,32,16,32,64,128,1,128,32,2754.790368,505.5093467452993,10,0
8,32,128,128,64,16,1,8,2,16,1177.565152,1128.9733241921251,10,0
128,32,64,128,128,2,128,4,256,64,0.0,2110.28840030281,10,0
4,8,8,32,4,8,4,8,32,32,239.7624,32.32394845058805,10,0
64,4,16,8,64,8,32,1,512,8,466.926592,393.8247309936498,10,0
8,16,32,16,256,2,4,4,64,16,107.748416,384.97875744992433,10,0
16,2,8,4,1024,2,2,64,4,512,187.53744,412.804215687736,10,0
4,2,4,8,32,32,32,16,1024,16,31.927296,123.32715096267376,10,0
8,32,32,4,8,32,1,16,256,256,399.004672,102.88186047428538,10,0
8,128,512,8,8,1,2,16,32,1024,290.038784,197.94438857361493,10,0
16,2,64,4,64,1,1,4,128,256,122.973184,325.29956059130546,10,0
16,64,64,4,16,8,128,4,128,256,1340.05248,236.16412453305685,10,0
8,8,512,128,8,4,4,1,1024,64,0.0,1897.5842330975288,10,0
8,1,64,16,32,4,16,4,16,16,204.755968,48.12126092727275,10,0
1024,1,8,4,1024,1,2,256,16,512,2527.870944,376.3391490585744,10,0
8,1,64,128,64,64,32,8,1024,128,5.521408,74.54300021984038,10,0
8,1,32,4,128,2,8,64,128,512,54.25152,36.69445138704216,10,0
16,4,64,256,16,128,8,64,512,128,2.956288,50.978131765938485,10,0
8,2,8,64,8,256,4,2,4,32,420.334592,51.33069567658068,10,0
4,8,64,256,16,16,4,1,16,32,28.234752,166.07604667984845,10,0
8,1,256,128,32,2,8,32,512,32,57.312256,45.01627358724695,10,0
8,16,128,1024,8,8,32,2,128,4,1532.61056,153.78959222958167,10,0
16,1,16,1024,64,64,4,16,1024,128,3.172352,47.896616376941125,10,0
16,4,64,32,64,16,2,16,1024,512,1.330176,51.57367153021956,10,0
128,1,64,128,128,2,8,8,16,128,222.824416,214.29607451121203,10,0
4,2,8,4,256,1,1,16,64,64,383.975424,183.26848939968465,10,0
16,1,32,512,16,64,128,8,512,1024,49.946624,46.22521249716307,10,0
64,2,16,8,512,2,1,32,8,128,189.459456,444.8189326575644,10,0
32,8,64,1024,64,32,2,1,128,32,18.279424,676.5122981459953,10,0
4,1,64,4,64,4,1,256,1024,512,11.137024,86.14756132537089,10,0
4,2,16,256,16,256,16,8,16,256,12.123136,66.6075243114598,10,0
128,16,16,8,128,4,512,2,1024,8,2659.174336,547.6585669023938,10,0
8,4,512,32,8,1,4,1,256,128,0.0,1939.187805782544,10,0
8,16,16,128,32,64,1,1024,256,1024,464.268256,144.01305106696407,10,0
4,1024,1024,32,8,1,16,64,128,512,0.0,1915.43642895055,10,0
8,4,4,32,64,8,1,32,64,512,40.690688,245.33481988291985,10,0
8,64,128,16,32,32,2,32,512,512,121.801728,373.1863958830844,10,0
16,1,64,4,64,64,8,16,64,512,3.2,57.68148495284224,10,0
4,4,16,128,4,32,1,4,2,16,343.089152,46.19821081241296,10,0
8,1,16,8,8,16,4,2,32,1024,11.4944,97.30014392437042,10,0
32,1,64,16,64,4,2,2,4,512,237.356032,435.391799779047,10,0
4,4,16,512,32,128,16,2,256,2,40.884224,131.79316158314504,10,0
8,1,8,4,256,16,2,128,8,256,85.854208,70.15029601817243,10,0
32,2,128,8,64,8,2,2,8,64,170.407904,962.0272451247806,10,0
16,64,256,4,32,8,32,4,1024,128,281.118624,465.67368352902935,10,0
8,64,64,16,16,1,2,16,2,512,407.880704,176.324532688768,10,0
16,4,128,1024,64,8,2,1,64,64,30.36672,1482.7289163581388,10,0
8,4,256,256,32,4,512,1,1024,1,965.892096,753.1956400784729,10,0
4,2,16,16,4,2,4,64,256,1024,20.985888,111.93659172878486,10,0
16,4,128,4,64,16,8,16,8,128,33.18784,130.86965426555346,10,0
512,8,16,32,512,2,4,128,512,128,0.0,2018.393123281568,10,0
4,8,8,4,128,64,1,2,4,16,178.526208,326.97053430695536,10,0
4,2,4,4,512,8,1,8,4,128,222.107648,556.3353586457416,10,0
4,256,256,256,4,1,2,8,4,16,4868.870144,371.33594872195823,10,0
4,16,16,64,8,4,4,8,4,16,1584.776192,100.1857404661779,10,0
16,2,64,256,16,64,32,2,512,256,85.564416,95.00940104813915,10,0
8,8,16,32,64,8,256,4,512,512,56.517632,40.49994749724627,10,0
4,32,128,4,64,8,128,1,1024,2,108.249088,142.90166329894515,10,0
32,1,32,128,256,8,128,8,128,32,256.03072,62.89830553479999,10,0
4,32,128,8,4,8,1,64,16,64,65.974368,49.14611616033349,10,0
16,2,16,32,256,4,32,2,512,16,63.391744,59.38899339460542,10,0
32,16,64,4,64,32,1,4,8,128,129.531808,333.12212531709014,10,0
32,8,128,1024,32,16,8,4,8,1024,747.055104,185.4225999746416,10,0
8,8,64,128,32,32,2,4,1024,8,11.474944,83.56458526934368,10,0
4,8,64,4,8,32,1,1024,32,1024,26.878976,108.27524260340924,10,0
4,1,512,64,8,8,2,8,256,8,6.371328,148.36734469967016,10,0
4,8,64,16,4,16,16,2,64,8,284.171264,57.678622050916566,10,0
8,2,32,64,16,4,2,64,8,64,209.359872,37.83915238902971,10,0
4,1,4,1024,8,512,1,2,16,1024,44.575936,178.16606466113646,10,0
128,32,32,128,128,32,64,2,256,16,0.0,2106.0739626575537,10,0
4,256,1024,8,4,2,16,8,64,512,1918.173152,234.2027401803764,10,0
16,4,16,256,16,32,1,4,128,128,4.538368,63.7746796074341,10,0
4,16,16,256,256,16,2,16,256,32,227.029984,1123.821360342614,10,0
16,1,16,64,256,4,1,128,512,256,105.861216,167.18508622006843,10,0
4,32,256,32,8,32,1,4,64,128,46.355328,116.85395150095296,10,0
32,8,32,4,64,1,4,2,16,128,121.789344,157.09401431283547,10,0
8,8,16,16,256,1,4,32,16,256,169.123968,167.2497156626534,10,0
64,1,8,4,512,1,8,64,1024,128,648.36608,66.51021816969013,10,0
4,2,1024,256,8,2,1,1,8,32,0.0,2277.619988017668,10,0
64,16,16,8,256,1,64,4,512,16,4528.502752,588.375684381114,10,0
128,32,64,32,128,4,16,64,512,256,0.0,1867.4692250672645,10,0
32,1,16,4,256,1,1,2,64,32,236.39856,998.0062124470936,10,0
8,1,32,256,16,16,2,512,1024,1024,8.323072,63.74358190991662,10,0
8,1,16,4,8,8,2,2,2,2,6879.20128,318.6452549558745,10,0
32,128,256,8,32,4,8,2,8,256,0.0,2035.6541661780404,10,0
4,32,32,4,128,4,16,32,32,32,1004.048352,95.31272762989175,10,0
4,32,256,512,32,2,8,1,8,128,398.666752,269.9476398813626,10,0
16,64,64,32,16,2,2,256,2,512,10109.417472,584.7203568842833,10,0
32,2,128,8,64,16,8,32,256,128,7.858176,91.3902160863758,10,0
32,128,256,128,32,1,1,512,64,1024,0.0,2092.440362273896,10,0
8,64,256,512,8,4,1,4,1024,512,60.045312,93.35567698459452,10,0
32,8,32,8,32,64,16,8,256,16,40.537088,156.164959349104,10,0
8,4,32,256,64,32,32,4,32,4,319.663968,52.41970179069489,10,0
4,2,16,4,4,16,16,16,1024,1024,9.413632,94.40981288697525,10,0
64,32,32,4,128,8,4,2,1024,256,380.499936,1391.6976707451247,10,0
4,8,32,8,32,64,8,1,1024,512,7.989248,86.40028627676064,10,0
4,16,64,32,64,64,4,2,256,16,12.961792,162.76111711896203,10,0
4,8,16,32,16,64,8,32,512,128,2.407456,52.60462621843479,10,0
16,8,16,256,128,16,2,32,1024,128,34.497536,240.59845227561888,10,0
4,4,512,32,16,1,1,1,128,64,0.0,2084.286948688844,10,0
4,1,512,4,16,1,8,32,128,64,117.982144,34.87935266723012,10,0
64,16,128,16,64,1,2,256,256,1024,101.48864,161.71006579487857,10,0
4,32,64,4,8,32,64,8,64,512,254.09024,55.1988532809518,10,0
4,1,8,4,1024,2,2,2,8,32,473.22928,1263.999752572208,10,0
4,4,32,8,16,1,64,1,64,8,656.152576,75.55687973137552,10,0
16,8,256,256,16,8,1,4,64,32,96.441216,313.9450378100111,10,0
8,2,8,8,512,4,2,1,512,8,697.35216,966.1955064147692,10,0
8,2,64,8,8,32,16,1,32,1024,330.137472,178.81274436847514,10,0
8,32,128,16,8,32,1,4,64,128,10.761376,102.87949612218922,10,0
4,32,64,1024,4,128,1,2,16,64,32.523328,141.84797721429777,10,0
4,4,32,64,256,8,2,8,64,128,7.799808,251.6348879853368,10,0
8,1,8,16,32,2,4,1,512,1024,204.882944,50.0193892512,10,0
64,4,64,32,64,4,4,1,128,2,0.0,2053.2104602877257,10,0
256,4,4,4,256,4,32,32,1024,256,1072.032736,207.30607505338347,10,0
4,16,64,512,128,16,1,16,64,16,129.202144,1204.0134562364506,10,0
32,2,8,32,32,64,32,2,512,256,8.60672,83.44157887542858,10,0
4,128,256,32,32,1,2,256,256,512,817.367008,1422.7859209412677,10,0
4,2,32,8,8,64,32,8,1024,1024,8.324096,88.46194475671942,10,0
4,32,128,4,32,8,128,8,512,256,72.891392,55.94052681654932,10,0
16,2,128,32,32,8,1,2,8,4,654.590816,1092.4904492219182,10,0
32,16,16,4,128,4,16,8,256,64,510.632864,191.09817796210345,10,0
4,64,256,32,32,8,4,8,4,8,1398.802432,217.17604664357447,10,0
128,4,8,32,512,8,2,128,32,256,3573.422048,507.8605900102768,10,0
64,8,8,64,256,8,4,256,32,1024,574.53568,174.91528272947926,10,0
64,4,64,128,64,16,1,4,32,128,93.346656,355.36660605241525,10,0
32,1,128,8,64,1,512,2,1024,1024,711.403488,1206.798320036661,10,0
4,64,64,32,4,4,64,1,256,256,205.51072,94.18266635685258,10,0
4,1,64,128,32,8,16,4,256,256,26.5728,157.4917270495567,10,0
4,2,16,128,64,16,2,8,128,128,2.541568,57.48808728350221,10,0
16,8,32,16,64,32,1,8,4,512,6.44608,180.2230984599156,10,0
4,128,128,16,4,64,16,8,64,256,915.497984,131.7458563544071,10,0
8,16,64,128,8,128,16,1,128,512,40.487936,273.27803933871303,10,0
8,2,128,4,8,32,32,4,256,512,101.266432,64.72679577499996,10,0
4,1,256,128,4,4,16,8,64,64,41.302016,160.6963621855979,10,0
8,2,16,4,8,128,16,64,1024,64,11.549696,85.08922369898025,10,0
4,1,16,512,4,32,8,16,8,256,159.94368,42.35916928236056,10,0
128,16,32,16,128,4,8,32,8,512,1462.93248,537.4882709859595,10,0
4,64,512,8,4,8,1,8,128,32,15.084704,96.68697726157652,10,0
4,32,1024,8,8,2,1,8,512,1024,67.31264,332.8985826628692,10,0
32,2,64,32,64,1,16,1,512,16,340.110336,620.2664021032983,10,0
4,64,128,64,8,2,8,2,16,512,231.51616,85.89361492765613,10,0
16,4,4,4,1024,1,16,1,128,2,1521.119232,129.46752120975512,10,0
32,16,64,64,64,8,4,128,8,256,658.634752,193.22091061614265,10,0
8,64,128,128,64,1,4,8,256,8,595.46416,462.0110724013238,10,0
4,2,8,64,8,8,8,4,16,128,53.58592,36.22962442453895,10,0
4,8,8,8,8,512,16,32,1024,32,27.41248,116.56664221411832,10,0
256,8,8,32,512,8,2,1,1024,32,350.01344,1141.249695707682,10,0
8,8,32,64,64,32,8,16,32,128,6.15424,63.406839376469456,10,0
32,4,16,128,128,32,2,32,8,256,12.453888,117.1509793096512,10,0
4,8,16,8,8,1,64,16,512,32,629.17632,62.52611137643999,10,0
16,4,128,8,16,1,1,1,2,64,812.72624,627.582532486162,10,0
32,4,128,64,32,4,8,2,32,512,310.711296,376.8665760763267,10,0
4,16,512,256,4,16,2,8,32,32,54.358016,56.05831967217453,10,0
8,16,16,256,64,64,2,32,16,64,131.342336,153.06091329034192,10,0
8,8,32,1024,16,64,2,128,4,256,177.400832,45.716206781810406,10,0
16,128,128,64,16,1,1,4,64,32,1652.846464,1611.6572830725247,10,0
4,32,128,128,64,16,4,16,128,256,4.332544,186.01921041039043,10,0
64,4,16,64,128,32,1,1,512,128,37.297152,836.4159990629793,10,0
64,1,8,4,256,32,4,2,64,1024,27.291648,158.56709783706572,10,0
4,1,32,64,128,4,4,64,32,128,14.8224,85.06481610101126,10,0
4,8,32,256,32,32,4,4,256,32,1.683456,51.68542689343051,10,0
4,4,16,64,4,32,256,4,512,32,231.834624,42.42010811921186,10,0
4,2,32,256,32,16,32,8,512,32,16.728224,116.52021569022352,10,0
4,64,128,64,16,64,2,4,1024,4,81.394688,157.8794757784875,10,0
32,4,32,32,128,8,64,8,256,1024,171.15648,57.096115880779166,10,0
4,4,32,64,32,64,8,64,512,512,2.622464,53.55821152573666,10,0
16,16,128,4,64,4,32,4,128,16,104.854528,160.68088844624566,10,0
4,8,8,32,64,16,256,2,256,64,33.88928,127.1793646682312,10,0
4,128,128,128,16,64,2,1,8,64,353.95072,348.5959486573519,10,0
32,1,64,512,64,8,8,32,64,1024,15.220864,114.20820713785628,10,0
4,4,16,4,4,32,2,64,512,512,3.38432,54.47779909261416,10,0
4,2,8,8,64,1,4,4,4,1024,19.7888,87.01112377018534,10,0
16,1,64,8,16,2,1,8,128,256,2.436096,60.3066714352577,10,0
32,2,128,128,32,32,2,2,128,16,72.751104,389.0176314141905,10,0
8,2,32,4,8,4,2,4,32,64,13.456384,81.07089330624405,10,0
8,8,64,64,32,16,16,2,64,256,14.923776,140.7628767920614,10,0
4,2,32,32,4,8,32,16,128,16,365.587648,45.36844170873974,10,0
32,8,256,128,32,2,4,32,512,64,4.534272,78.22154789044211,10,0
4,16,128,4,64,8,2,4,128,16,47.509504,298.74627522157954,10,0
4,2,64,128,4,2,64,4,128,1024,79.552512,37.71954208951925,10,0
16,2,32,16,128,4,64,2,512,1024,92.316672,79.99525012028369,10,0
8,1,8,16,16,2,8,16,1024,128,19.26144,129.74809894781677,10,0
128,1,64,256,128,16,2,64,256,128,8.700928,72.97218758295462,10,0
4,16,256,64,32,1,4,16,256,32,3.468288,57.85497654445148,10,0
64,8,8,1024,64,128,32,2,256,8,723.683264,123.2594902106452,10,0
32,4,8,8,256,2,16,8,128,32,98.263072,49.54231107023006,10,0
8,64,256,64,16,4,4,128,128,256,100.805664,175.16073393039676,10,0
8,4,8,4,256,32,1,2,8,4,528.971776,383.4910075096005,10,0
32,4,128,16,32,2,32,1,256,1,0.0,1957.8803776836032,10,0
4,64,128,64,8,32,2,64,8,512,200.4152,65.27876821279634,10,0
8,256,512,16,16,2,2,128,16,256,1475.04944,1317.5028137755205,10,0
8,32,64,8,32,32,8,8,32,32,57.27008,80.91010641784018,10,0
32,8,128,64,32,2,1,1,128,4,139.345888,1391.932844714673,10,0
32,1,64,256,64,32,2,16,64,1024,1.333248,56.97309190575778,10,0
4,32,64,256,16,4,1,64,16,1024,31.24736,285.9338691593589,10,0
4,64,128,8,8,16,2,32,128,32,118.856832,79.9890359602174,10,0
8,2,32,32,8,256,2,2,32,256,20.729856,108.57277271878996,10,0
32,4,16,128,64,32,4,64,8,1024,11.471872,81.14288574873132,10,0
16,4,64,512,128,8,4,2,64,8,84.975616,320.7180951383607,10,0
16,1,8,256,64,128,64,2,64,2,989.477888,81.71639036350206,10,0
64,1,64,256,64,8,1,16,64,16,86.890496,70.22123982331482,10,0
4,64,64,16,32,2,1,32,256,1024,640.312384,1156.454521374017,10,0
4,32,32,16,4,64,4,2,8,128,69.434368,45.86096763339732,10,0
8,4,4,4,8,128,2,8,64,32,36.790272,141.8963916023417,10,0
32,2,128,8,32,4,128,4,1024,1024,165.392384,171.92971839569302,10,0
4,1,8,4,32,1,8,1,512,1024,304.827392,54.80172629241698,10,0
16,128,128,32,16,4,2,4,32,4,1271.54688,530.6729345903921,10,0
4,16,32,64,64,4,8,128,512,1024,35.011584,207.9938841304852,10,0
64,8,32,256,64,64,2,256,32,256,355.376128,107.31327779432884,10,0
16,64,128,8,32,1,32,32,512,32,4122.01472,619.1818566153535,10,0
128,2,8,4,128,64,2,32,256,64,161.024,66.19714783418819,10,0
4,16,128,8,16,64,2,64,16,512,3.554304,62.59838806425933,10,0
8,4,4,128,32,128,32,32,256,32,117.406688,36.87271058610564,10,0
16,8,8,512,64,64,4,128,4,1024,153.11264,58.55151340143746,10,0
8,32,128,256,16,32,256,1,256,512,342.810624,292.790436327102,10,0
16,8,32,16,256,2,1,4,512,256,201.2344,966.713375029042,10,0
16,8,32,64,16,32,256,4,512,256,152.150016,56.62697913224397,10,0
32,32,32,32,32,1,1,32,64,64,2293.663904,613.719536196688,10,0
8,16,16,32,64,16,1,32,1024,32,274.458624,412.5481889048677,10,0
4,2,16,32,8,16,16,8,128,1024,7.97696,79.02406391262544,10,0
64,8,32,16,64,8,1,1,32,8,453.872608,831.2232545993852,10,0
8,1,16,8,32,32,8,16,16,64,42.507264,132.09798662295748,10,0
8,2,64,32,64,32,128,1,1024,16,9.836544,179.65302045434805,10,0
4,8,16,1024,16,128,8,1,64,1,289.84832,52.649701522697335,10,0
8,1,64,64,8,1,16,1,1024,4,257.95584,183.86776562086783,10,0
4,1,8,8,128,16,32,1,32,128,16.303104,125.48624607428484,10,0
4,16,16,8,4,1,8,2,8,1024,213.559296,42.955122351902205,10,0
16,8,32,128,16,128,4,128,128,1024,15.609856,97.7030016017846,10,0
128,16,32,64,128,8,16,8,16,1024,789.998656,496.8330832066388,10,0
4,64,64,8,32,4,16,1,1024,32,133.00736,88.0233183401778,10,0
4,16,16,1024,4,256,16,4,512,256,15.234048,97.36519350994078,10,0
4,1,64,32,32,8,8,16,128,1024,0.413696,39.34344365988712,10,0
256,2,16,256,256,16,8,4,32,4,1145.588736,235.5166800859672,10,0
8,64,64,512,16,32,1,4,512,256,331.689952,394.14844079742926,10,0
4,1,64,16,4,1,128,8,256,8,2704.366592,142.54141097250775,10,0
16,2,128,128,32,8,2,8,32,16,23.284736,121.676585554966,10,0
16,32,64,32,16,2,128,2,512,32,595.929088,131.84134956994023,10,0
32,32,64,16,128,1,1,1,16,1,0.0,2236.7933161997857,10,0
16,4,64,64,16,8,256,2,512,8,1004.656608,109.4803726459492,10,0
4,16,32,16,64,1,512,1,1024,1,1460.164608,107.37192347824237,10,0
4,32,64,64,16,32,8,1,128,1,99.954688,78.07924913780894,10,0
4,32,32,128,32,8,128,1,128,1,1005.379584,88.05794184250944,10,0
8,1,16,16,16,32,4,8,512,16,3.843072,55.63775861801853,10,0
4,32,32,256,4,256,1,4,32,1024,29.25568,143.21833207475382,10,0
16,1,256,16,16,1,1,128,256,512,1.856512,48.569161548929614,10,0
8,32,64,64,128,8,2,2,64,4,416.176096,854.0444756341817,10,0
64,8,8,32,64,16,2,32,4,128,2849.743872,211.40435312986745,10,0
8,8,128,64,32,4,1,256,512,512,6.801568,107.58895996026668,10,0
4,8,32,1024,32,32,1,1024,32,1024,72.72448,77.61245455869434,10,0
4,16,16,8,128,16,128,1,128,512,21.331968,130.79459785431266,10,0
8,4,32,16,16,4,4,4,256,32,13.417472,100.52678571472784,10,0
64,1,4,8,64,8,2,8,4,64,106.389504,41.5974402604458,10,0
8,2,4,64,16,128,512,1,512,8,886.511616,77.08612158649979,10,0
32,4,8,4,32,2,32,32,32,256,1105.538048,87.40828074405708,10,0
